,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
8,DRLearner,radial_gan,0.09827544927394141,0.8790757552882337,0.04740749761148921,0.451358392398205,0.1
9,TARNet,radial_gan,0.17855316140777935,0.8790757552882337,0.04740749761148921,0.820056977465297,0.1
10,TLearner,radial_gan,0.15768547593299873,0.8790757552882337,0.04740749761148921,0.72421610328406,0.1
11,SLearner,radial_gan,0.1646903879985366,0.8790757552882337,0.04740749761148921,0.7563881856520449,0.1
12,DRLearner,shared_source_target,0.3926490179492213,0.8790757552882337,0.04740749761148921,1.8033540505552015,0.1
13,TARNet,shared_source_target,0.40866187987209274,0.8790757552882337,0.04740749761148921,1.8768977450241529,0.1
14,TLearner,shared_source_target,0.41102610353765234,0.8790757552882337,0.04740749761148921,1.8877561252283708,0.1
15,SLearner,shared_source_target,0.4006356046428312,0.8790757552882337,0.04740749761148921,1.8400347572567124,0.1
0,DRLearner,htce,0.02384195585776186,0.6752060769368947,0.02886565789990692,0.14033020169561422,0.3
1,TARNet,htce,0.046620392120254164,0.6752060769368947,0.02886565789990692,0.2744006854300936,0.3
2,TLearner,htce,0.0299241884251007,0.6752060769368947,0.02886565789990692,0.17612931683643118,0.3
3,SLearner,htce,0.06704148059072287,0.6752060769368947,0.02886565789990692,0.3945961711109345,0.3
4,DRLearner,target,0.1002184111404179,0.6752060769368947,0.02886565789990692,0.5898706437026785,0.3
5,TARNet,target,0.1672617812460868,0.6752060769368947,0.02886565789990692,0.9844779362172035,0.3
6,TLearner,target,0.22153526096806267,0.6752060769368947,0.02886565789990692,1.3039235555927722,0.3
7,SLearner,target,0.20769998499456002,0.6752060769368947,0.02886565789990692,1.222491181526697,0.3
8,DRLearner,radial_gan,0.12840955658844352,0.6752060769368947,0.02886565789990692,0.7557995276563796,0.3
9,TARNet,radial_gan,0.149358806059236,0.6752060769368947,0.02886565789990692,0.8791036903327388,0.3
10,TLearner,radial_gan,0.1609480968544431,0.6752060769368947,0.02886565789990692,0.9473165301057428,0.3
11,SLearner,radial_gan,0.19076397070442858,0.6752060769368947,0.02886565789990692,1.1228083234829755,0.3
12,DRLearner,shared_source_target,0.3017498124795527,0.6752060769368947,0.02886565789990692,1.7760544604432655,0.3
13,TARNet,shared_source_target,0.2962434265615289,0.6752060769368947,0.02886565789990692,1.7436446929267047,0.3
14,TLearner,shared_source_target,0.2927788079490357,0.6752060769368947,0.02886565789990692,1.7232524637157247,0.3
15,SLearner,shared_source_target,0.29536491344545235,0.6752060769368947,0.02886565789990692,1.7384738955514076,0.3
0,DRLearner,htce,0.01996709058952802,0.4713363985855559,0.017715104869717235,0.15001784567478474,0.5
1,TARNet,htce,0.023221363423848878,0.4713363985855559,0.017715104869717235,0.1744680277207776,0.5
2,TLearner,htce,0.02448994968786452,0.4713363985855559,0.017715104869717235,0.18399923996859804,0.5
3,SLearner,htce,0.053088776781058895,0.4713363985855559,0.017715104869717235,0.39886952415495835,0.5
4,DRLearner,target,0.10509899934772059,0.4713363985855559,0.017715104869717235,0.7896355953325367,0.5
5,TARNet,target,0.15866338781672668,0.4713363985855559,0.017715104869717235,1.1920785114387995,0.5
6,TLearner,target,0.21132222602699108,0.4713363985855559,0.017715104869717235,1.587717797423911,0.5
7,SLearner,target,0.2272017715645556,0.4713363985855559,0.017715104869717235,1.7070248742941612,0.5
8,DRLearner,radial_gan,0.09505722289624399,0.4713363985855559,0.017715104869717235,0.7141891669586214,0.5
9,TARNet,radial_gan,0.1761186470731603,0.4713363985855559,0.017715104869717235,1.3232243274806406,0.5
10,TLearner,radial_gan,0.12784388129942056,0.4713363985855559,0.017715104869717235,0.9605236961914,0.5
11,SLearner,radial_gan,0.1594383756852445,0.4713363985855559,0.017715104869717235,1.1979011930126544,0.5
12,DRLearner,shared_source_target,0.20806014912682325,0.4713363985855559,0.017715104869717235,1.5632089814402086,0.5
13,TARNet,shared_source_target,0.21117839066553576,0.4713363985855559,0.017715104869717235,1.5866371256575045,0.5
14,TLearner,shared_source_target,0.2565296684490227,0.4713363985855559,0.017715104869717235,1.9273728458252497,0.5
15,SLearner,shared_source_target,0.21443101939902995,0.4713363985855559,0.017715104869717235,1.6110749551545378,0.5
0,DRLearner,htce,0.019678993315339607,0.26746672023421697,0.013955838520920139,0.16658078730680798,0.7
1,TARNet,htce,0.10007419714320766,0.26746672023421697,0.013955838520920139,0.8471184619092167,0.7
2,TLearner,htce,0.037803528415367216,0.26746672023421697,0.013955838520920139,0.32000323520098123,0.7
3,SLearner,htce,0.04644874205956324,0.26746672023421697,0.013955838520920139,0.3931841379132742,0.7
4,DRLearner,target,0.1162927044895167,0.26746672023421697,0.013955838520920139,0.9844065680331954,0.7
5,TARNet,target,0.1580439643086784,0.26746672023421697,0.013955838520920139,1.3378269701990786,0.7
6,TLearner,target,0.23853606157093574,0.26746672023421697,0.013955838520920139,2.019184838412349,0.7
7,SLearner,target,0.2083392189124835,0.26746672023421697,0.013955838520920139,1.7635714671580496,0.7
8,DRLearner,radial_gan,0.08578108821773577,0.26746672023421697,0.013955838520920139,0.7261286683911136,0.7
9,TARNet,radial_gan,0.21046251542482053,0.26746672023421697,0.013955838520920139,1.7815449680909043,0.7
10,TLearner,radial_gan,0.14689648312658088,0.26746672023421697,0.013955838520920139,1.2434646132408012,0.7
11,SLearner,radial_gan,0.15668412852505814,0.26746672023421697,0.013955838520920139,1.3263160909679312,0.7
12,DRLearner,shared_source_target,0.1207543613583177,0.26746672023421697,0.013955838520920139,1.0221740646722821,0.7
13,TARNet,shared_source_target,0.1467685497104937,0.26746672023421697,0.013955838520920139,1.2423816691677403,0.7
14,TLearner,shared_source_target,0.14570138414506395,0.26746672023421697,0.013955838520920139,1.2333482152086177,0.7
15,SLearner,shared_source_target,0.1530683454169052,0.26746672023421697,0.013955838520920139,1.295708834426141,0.7
0,DRLearner,htce,0.018997523094554557,0.06359704188287806,0.01758785885351564,0.14324863598802817,0.9
1,TARNet,htce,0.03406136931466026,0.06359704188287806,0.01758785885351564,0.25683583433085255,0.9
2,TLearner,htce,0.034615427116696844,0.06359704188287806,0.01758785885351564,0.26101364340655336,0.9
3,SLearner,htce,0.036187592508305035,0.06359704188287806,0.01758785885351564,0.2728683755616106,0.9
4,DRLearner,target,0.13773831568419798,0.06359704188287806,0.01758785885351564,1.0385999136227093,0.9
5,TARNet,target,0.2119879249032232,0.06359704188287806,0.01758785885351564,1.5984705446692498,0.9
6,TLearner,target,0.302180143634594,0.06359704188287806,0.01758785885351564,2.2785545875046083,0.9
7,SLearner,target,0.2765815615119453,0.06359704188287806,0.01758785885351564,2.0855314257984356,0.9
8,DRLearner,radial_gan,0.13832469227325392,0.06359704188287806,0.01758785885351564,1.0430214187915412,0.9
9,TARNet,radial_gan,0.22027124282059451,0.06359704188287806,0.01758785885351564,1.6609299498881729,0.9
10,TLearner,radial_gan,0.17850412864635268,0.06359704188287806,0.01758785885351564,1.3459898334931377,0.9
11,SLearner,radial_gan,0.17371220087526906,0.06359704188287806,0.01758785885351564,1.3098568537597093,0.9
12,DRLearner,shared_source_target,0.04634548715494503,0.06359704188287806,0.01758785885351564,0.34946281081503383,0.9
13,TARNet,shared_source_target,0.10642833919292022,0.06359704188287806,0.01758785885351564,0.8025106401490332,0.9
14,TLearner,shared_source_target,0.12248683481732978,0.06359704188287806,0.01758785885351564,0.9235978778255997,0.9
15,SLearner,shared_source_target,0.09284408418019673,0.06359704188287806,0.01758785885351564,0.7000801289818194,0.9
0,DRLearner,htce,0.028299715866341415,-0.03833779729279138,0.022175601525335622,0.19003971506505796,1.0
1,TARNet,htce,0.1442722684237254,-0.03833779729279138,0.022175601525335622,0.9688245957141781,1.0
2,TLearner,htce,0.037164070340352136,-0.03833779729279138,0.022175601525335622,0.24956608651107812,1.0
3,SLearner,htce,0.05599909808297673,-0.03833779729279138,0.022175601525335622,0.3760480385686973,1.0
4,DRLearner,target,0.159369101683028,-0.03833779729279138,0.022175601525335622,1.0702036309148402,1.0
5,TARNet,target,0.20764649553953207,-0.03833779729279138,0.022175601525335622,1.3943984820541602,1.0
6,TLearner,target,0.3186563401041161,-0.03833779729279138,0.022175601525335622,2.1398575294208166,1.0
7,SLearner,target,0.3010625677784038,-0.03833779729279138,0.022175601525335622,2.021710919911054,1.0
8,DRLearner,radial_gan,0.22890182475440893,-0.03833779729279138,0.022175601525335622,1.5371333676864734,1.0
9,TARNet,radial_gan,0.1998105479713664,-0.03833779729279138,0.022175601525335622,1.3417781218303297,1.0
10,TLearner,radial_gan,0.21986553988984678,-0.03833779729279138,0.022175601525335622,1.4764524403931178,1.0
11,SLearner,radial_gan,0.1824312304003886,-0.03833779729279138,0.022175601525335622,1.2250716299767508,1.0
12,DRLearner,shared_source_target,0.043347190676239246,-0.03833779729279138,0.022175601525335622,0.29108729585447285,1.0
13,TARNet,shared_source_target,0.0897290240431107,-0.03833779729279138,0.022175601525335622,0.6025529811944004,1.0
14,TLearner,shared_source_target,0.13461995937237353,-0.03833779729279138,0.022175601525335622,0.904006910953588,1.0
15,SLearner,shared_source_target,0.09835101798974928,-0.03833779729279138,0.022175601525335622,0.660451840697108,1.0
