,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
1,TARNet,htce,0.13279695675804948,-0.19657347916209816,0.032484389144851085,0.7368019564897484,0.5
2,TLearner,htce,0.05560320235725027,-0.19657347916209816,0.032484389144851085,0.30850517424552415,0.5
3,SLearner,htce,0.09512895141967705,-0.19657347916209816,0.032484389144851085,0.5278072573043938,0.5
4,DRLearner,target,0.12201386283214477,-0.19657347916209816,0.032484389144851085,0.6769737428350125,0.5
5,TARNet,target,0.14274960077757484,-0.19657347916209816,0.032484389144851085,0.7920225561544902,0.5
6,TLearner,target,0.17461758194501506,-0.19657347916209816,0.032484389144851085,0.9688367802660315,0.5
7,SLearner,target,0.18527423860610506,-0.19657347916209816,0.032484389144851085,1.0279634776634452,0.5
8,DRLearner,radial_gan,0.20227062708279406,-0.19657347916209816,0.032484389144851085,1.122265128760018,0.5
9,TARNet,radial_gan,0.1898994053662264,-0.19657347916209816,0.032484389144851085,1.0536254506569807,0.5
10,TLearner,radial_gan,0.18801799436402536,-0.19657347916209816,0.032484389144851085,1.043186752804072,0.5
11,SLearner,radial_gan,0.16422144258235302,-0.19657347916209816,0.032484389144851085,0.9111555200222031,0.5
12,DRLearner,shared_source_target,0.7390476450988971,-0.19657347916209816,0.032484389144851085,4.10048365671604,0.5
13,TARNet,shared_source_target,0.7385304691570146,-0.19657347916209816,0.032484389144851085,4.097614191517958,0.5
14,TLearner,shared_source_target,0.7320968598791145,-0.19657347916209816,0.032484389144851085,4.061918374241935,0.5
15,SLearner,shared_source_target,0.7501299584319222,-0.19657347916209816,0.032484389144851085,4.1619720397750175,0.5
0,DRLearner,htce,0.031063601317395176,0.7375779704015418,0.047727571882023014,0.14218937113883423,0.7
1,TARNet,htce,0.17097989255573715,0.7375779704015418,0.047727571882023014,0.7826369889144695,0.7
2,TLearner,htce,0.055870806677903756,0.7375779704015418,0.047727571882023014,0.2557409485583971,0.7
3,SLearner,htce,0.12388613177965033,0.7375779704015418,0.047727571882023014,0.5670717632056047,0.7
4,DRLearner,target,0.18167892150338874,0.7375779704015418,0.047727571882023014,0.8316103253386292,0.7
5,TARNet,target,0.2031479811192775,0.7375779704015418,0.047727571882023014,0.9298819988170006,0.7
6,TLearner,target,0.30008537128802015,0.7375779704015418,0.047727571882023014,1.3735995963711123,0.7
7,SLearner,target,0.2582953867597102,0.7375779704015418,0.047727571882023014,1.182311678422767,0.7
8,DRLearner,radial_gan,0.14665050944743746,0.7375779704015418,0.047727571882023014,0.6712725772669473,0.7
9,TARNet,radial_gan,0.1895501473164725,0.7375779704015418,0.047727571882023014,0.867639781067814,0.7
10,TLearner,radial_gan,0.18256852066713258,0.7375779704015418,0.047727571882023014,0.835682343401375,0.7
11,SLearner,radial_gan,0.2306552739887724,0.7375779704015418,0.047727571882023014,1.0557928561861034,0.7
12,DRLearner,shared_source_target,0.46147854390116955,0.7375779704015418,0.047727571882023014,2.112354690652929,0.7
13,TARNet,shared_source_target,0.4524227607564618,0.7375779704015418,0.047727571882023014,2.0709030863344497,0.7
14,TLearner,shared_source_target,0.44397068159699143,0.7375779704015418,0.047727571882023014,2.032214854142011,0.7
15,SLearner,shared_source_target,0.4624071048795386,0.7375779704015418,0.047727571882023014,2.1166050510740955,0.7
0,DRLearner,htce,0.01984218241791267,1.6717294199651827,0.07215398921249848,0.07386849731808773,0.9
1,TARNet,htce,0.23478503726145517,1.6717294199651827,0.07215398921249848,0.8740579806190177,0.9
2,TLearner,htce,0.06160563302897802,1.6717294199651827,0.07215398921249848,0.22934551463814631,0.9
3,SLearner,htce,0.19954381018083267,1.6717294199651827,0.07215398921249848,0.7428619038335825,0.9
4,DRLearner,target,0.22155177633163295,1.6717294199651827,0.07215398921249848,0.8247931830823484,0.9
5,TARNet,target,0.2695124652463004,1.6717294199651827,0.07215398921249848,1.0033412855969428,0.9
6,TLearner,target,0.3066691521571177,1.6717294199651827,0.07215398921249848,1.141668238228067,0.9
7,SLearner,target,0.3807010094172966,1.6717294199651827,0.07215398921249848,1.4172741133428801,0.9
8,DRLearner,radial_gan,0.16715206149515727,1.6717294199651827,0.07215398921249848,0.622273868176984,0.9
9,TARNet,radial_gan,0.1636036375156962,1.6717294199651827,0.07215398921249848,0.6090637917000321,0.9
10,TLearner,radial_gan,0.19069459064520014,1.6717294199651827,0.07215398921249848,0.7099180201534825,0.9
11,SLearner,radial_gan,0.2080641498805813,1.6717294199651827,0.07215398921249848,0.7745814333190033,0.9
12,DRLearner,shared_source_target,0.18018424748948816,1.6717294199651827,0.07215398921249848,0.6707901037349233,0.9
13,TARNet,shared_source_target,0.1799003503071749,1.6717294199651827,0.07215398921249848,0.6697332110096862,0.9
14,TLearner,shared_source_target,0.17768851922206702,1.6717294199651827,0.07215398921249848,0.661499003948327,0.9
15,SLearner,shared_source_target,0.2273221978721247,1.6717294199651827,0.07215398921249848,0.8462753143877864,0.9
0,DRLearner,htce,0.021376659443393935,2.1388051447470025,0.08781091085022504,0.0721382491445802,1.0
1,TARNet,htce,0.25834967659748687,2.1388051447470025,0.08781091085022504,0.8718337580369985,1.0
2,TLearner,htce,0.06441024319167113,2.1388051447470025,0.08781091085022504,0.21736053676336553,1.0
3,SLearner,htce,0.16302234274686617,2.1388051447470025,0.08781091085022504,0.550139576688669,1.0
4,DRLearner,target,0.271454089388741,2.1388051447470025,0.08781091085022504,0.9160562614329185,1.0
5,TARNet,target,0.3552315349333448,2.1388051447470025,0.08781091085022504,1.1987738794684522,1.0
6,TLearner,target,0.30197889921398857,2.1388051447470025,0.08781091085022504,1.019066104579628,1.0
7,SLearner,target,0.40649753679824957,2.1388051447470025,0.08781091085022504,1.3717775063901454,1.0
8,DRLearner,radial_gan,0.34725521464832576,2.1388051447470025,0.08781091085022504,1.1718567747869961,1.0
9,TARNet,radial_gan,0.35399844642171274,2.1388051447470025,0.08781091085022504,1.194612665855774,1.0
10,TLearner,radial_gan,0.32557208101255697,2.1388051447470025,0.08781091085022504,1.0986842896007898,1.0
11,SLearner,radial_gan,0.32020927927054516,2.1388051447470025,0.08781091085022504,1.080586834794876,1.0
12,DRLearner,shared_source_target,0.07383248480103713,2.1388051447470025,0.08781091085022504,0.2491570863840746,1.0
13,TARNet,shared_source_target,0.10332972571409059,2.1388051447470025,0.08781091085022504,0.34869926787872046,1.0
14,TLearner,shared_source_target,0.11516702491553289,2.1388051447470025,0.08781091085022504,0.3886457357192078,1.0
15,SLearner,shared_source_target,0.17124525558357462,2.1388051447470025,0.08781091085022504,0.5778888392186455,1.0
