,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
0,DRLearner,htce,0.02948214407367269,1.406835846470575,0.01831050248633245,0.21787576894925129,0.0
1,TARNet,htce,0.03508304144296571,1.406835846470575,0.01831050248633245,0.25926691804923385,0.0
2,TLearner,htce,0.024505960540520164,1.406835846470575,0.01831050248633245,0.18110131282391195,0.0
3,SLearner,htce,0.10791289849885888,1.406835846470575,0.01831050248633245,0.7974862914050084,0.0
4,DRLearner,target,0.15793042599467333,1.406835846470575,0.01831050248633245,1.167120441379276,0.0
5,TARNet,target,0.1925293871278977,1.406835846470575,0.01831050248633245,1.4228099612089458,0.0
6,TLearner,target,0.2266211010924842,1.406835846470575,0.01831050248633245,1.6747508775911142,0.0
7,SLearner,target,0.4568348250540163,1.406835846470575,0.01831050248633245,3.376051570154385,0.0
8,DRLearner,radial_gan,0.1464422935041417,1.406835846470575,0.01831050248633245,1.0822220807339047,0.0
9,TARNet,radial_gan,0.16526015522780338,1.406835846470575,0.01831050248633245,1.2212878177026314,0.0
10,TLearner,radial_gan,0.2711090162700656,1.406835846470575,0.01831050248633245,2.0035206815796998,0.0
11,SLearner,radial_gan,0.3630747560651018,1.406835846470575,0.01831050248633245,2.6831559965947718,0.0
12,DRLearner,shared_source_target,2.448776778164107,1.406835846470575,0.01831050248633245,18.09668666547261,0.0
13,TARNet,shared_source_target,2.516917575957832,1.406835846470575,0.01831050248633245,18.600253457596825,0.0
14,TLearner,shared_source_target,2.644846540511303,1.406835846470575,0.01831050248633245,19.545660326694215,0.0
15,SLearner,shared_source_target,2.3772741016996393,1.406835846470575,0.01831050248633245,17.56827527932322,0.0
0,DRLearner,htce,0.048844400210470575,1.552332880368527,0.0384729398144454,0.2490216431505745,0.1
1,TARNet,htce,0.07335702263751512,1.552332880368527,0.0384729398144454,0.3739934615864518,0.1
2,TLearner,htce,0.06314913205616733,1.552332880368527,0.0384729398144454,0.3219509413647871,0.1
3,SLearner,htce,0.1294765515828532,1.552332880368527,0.0384729398144454,0.6601056310590244,0.1
4,DRLearner,target,0.18766886594814727,1.552332880368527,0.0384729398144454,0.9567854076462677,0.1
5,TARNet,target,0.19569308339689473,1.552332880368527,0.0384729398144454,0.9976949859290256,0.1
6,TLearner,target,0.2220500211821187,1.552332880368527,0.0384729398144454,1.1320696108074566,0.1
7,SLearner,target,0.6364789342043272,1.552332880368527,0.0384729398144454,3.2449375843151738,0.1
8,DRLearner,radial_gan,0.17405412103908768,1.552332880368527,0.0384729398144454,0.8873738449344554,0.1
9,TARNet,radial_gan,0.2364670838670562,1.552332880368527,0.0384729398144454,1.2055716012861595,0.1
10,TLearner,radial_gan,0.2700970148515638,1.552332880368527,0.0384729398144454,1.3770258649625773,0.1
11,SLearner,radial_gan,0.20434028247619015,1.552332880368527,0.0384729398144454,1.041780688979888,0.1
12,DRLearner,shared_source_target,2.1359753420376175,1.552332880368527,0.0384729398144454,10.88976601435052,0.1
13,TARNet,shared_source_target,2.168319188275656,1.552332880368527,0.0384729398144454,11.054663478569546,0.1
14,TLearner,shared_source_target,2.2161423947427648,1.552332880368527,0.0384729398144454,11.298478806505864,0.1
15,SLearner,shared_source_target,2.174305561139438,1.552332880368527,0.0384729398144454,11.085183587335903,0.1
0,DRLearner,htce,0.0351663390671778,1.8433269481644312,0.127835875018135,0.09835598338920386,0.3
1,TARNet,htce,0.05803637350454204,1.8433269481644312,0.127835875018135,0.162320694726796,0.3
2,TLearner,htce,0.05671440738901698,1.8433269481644312,0.127835875018135,0.15862331590521062,0.3
3,SLearner,htce,0.10579835105376631,1.8433269481644312,0.127835875018135,0.2959051506320047,0.3
4,DRLearner,target,0.3265064176925438,1.8433269481644312,0.127835875018135,0.9131988329433326,0.3
5,TARNet,target,0.2648263664968562,1.8433269481644312,0.127835875018135,0.7406872138276965,0.3
6,TLearner,target,0.24781572997511284,1.8433269481644312,0.127835875018135,0.6931105274977297,0.3
7,SLearner,target,0.4425736790778749,1.8433269481644312,0.127835875018135,1.2378248797728972,0.3
8,DRLearner,radial_gan,0.169286777564821,1.8433269481644312,0.127835875018135,0.47347457608170135,0.3
9,TARNet,radial_gan,0.24734531204603732,1.8433269481644312,0.127835875018135,0.6917948256292541,0.3
10,TLearner,radial_gan,0.24248540446127245,1.8433269481644312,0.127835875018135,0.6782022538017721,0.3
11,SLearner,radial_gan,0.3188370092117673,1.8433269481644312,0.127835875018135,0.8917484280064046,0.3
12,DRLearner,shared_source_target,1.646064867048925,1.8433269481644312,0.127835875018135,4.603843704394137,0.3
13,TARNet,shared_source_target,1.693333591488487,1.8433269481644312,0.127835875018135,4.7360485912015235,0.3
14,TLearner,shared_source_target,1.7187444746512488,1.8433269481644312,0.127835875018135,4.807119748124831,0.3
15,SLearner,shared_source_target,1.6349144562975118,1.8433269481644312,0.127835875018135,4.572657358480968,0.3
0,DRLearner,htce,0.045684742852836656,2.134321015960336,0.28258289095177624,0.08594057455000753,0.5
1,TARNet,htce,0.11573009662429483,2.134321015960336,0.28258289095177624,0.21770749654120516,0.5
2,TLearner,htce,0.08774367055421955,2.134321015960336,0.28258289095177624,0.1650603897420862,0.5
3,SLearner,htce,0.09893606462295529,2.134321015960336,0.28258289095177624,0.186115138369122,0.5
4,DRLearner,target,0.5096217012868013,2.134321015960336,0.28258289095177624,0.9586829010469204,0.5
5,TARNet,target,0.3438250334633737,2.134321015960336,0.28258289095177624,0.6467918844525831,0.5
6,TLearner,target,0.4348739914164659,2.134321015960336,0.28258289095177624,0.8180700677155182,0.5
7,SLearner,target,0.562657490786524,2.134321015960336,0.28258289095177624,1.0584520129362396,0.5
8,DRLearner,radial_gan,0.2484721830046749,2.134321015960336,0.28258289095177624,0.467417365922428,0.5
9,TARNet,radial_gan,0.2305321895201731,2.134321015960336,0.28258289095177624,0.43366926423237445,0.5
10,TLearner,radial_gan,0.3168966395267524,2.134321015960336,0.28258289095177624,0.5961351114884232,0.5
11,SLearner,radial_gan,0.438461304360022,2.134321015960336,0.28258289095177624,0.8248183980378098,0.5
12,DRLearner,shared_source_target,1.1503494504078149,2.134321015960336,0.28258289095177624,2.1639980117606044,0.5
