,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
11,SLearner,radial_gan,0.09084499270895455,0.21630159422708783,0.006498125837926082,1.1269559367370876,0.1
12,DRLearner,shared_source_target,0.3547739143125579,0.21630159422708783,0.006498125837926082,4.40106336091524,0.1
13,TARNet,shared_source_target,0.35650017439610787,0.21630159422708783,0.006498125837926082,4.422478069546915,0.1
14,TLearner,shared_source_target,0.3570031011751208,0.21630159422708783,0.006498125837926082,4.428717008011784,0.1
15,SLearner,shared_source_target,0.35112837730359964,0.21630159422708783,0.006498125837926082,4.355839519156537,0.1
0,DRLearner,htce,0.040373098508415035,0.15828855049234003,0.034718393033478324,0.2166767304982872,0.3
1,TARNet,htce,0.04701257529877925,0.15828855049234003,0.034718393033478324,0.25230986682681367,0.3
2,TLearner,htce,0.032366922842033276,0.15828855049234003,0.034718393033478324,0.17370871389126438,0.3
3,SLearner,htce,0.0473107513270709,0.15828855049234003,0.034718393033478324,0.25391013555302333,0.3
4,DRLearner,target,0.06075275238950513,0.15828855049234003,0.034718393033478324,0.3260514610684697,0.3
5,TARNet,target,0.07556699909777996,0.15828855049234003,0.034718393033478324,0.40555743559442686,0.3
6,TLearner,target,0.139567522993141,0.15828855049234003,0.034718393033478324,0.7490392286733981,0.3
7,SLearner,target,0.16141301203034333,0.15828855049234003,0.034718393033478324,0.8662808899675042,0.3
8,DRLearner,radial_gan,0.09093333067047528,0.15828855049234003,0.034718393033478324,0.48802637179040015,0.3
9,TARNet,radial_gan,0.12539348118807037,0.15828855049234003,0.034718393033478324,0.6729691436481278,0.3
10,TLearner,radial_gan,0.09605031682281075,0.15828855049234003,0.034718393033478324,0.515488515407194,0.3
11,SLearner,radial_gan,0.13412148036639096,0.15828855049234003,0.034718393033478324,0.7198110853275871,0.3
12,DRLearner,shared_source_target,0.28369762262236436,0.15828855049234003,0.034718393033478324,1.5225651632147676,0.3
13,TARNet,shared_source_target,0.2926850876069106,0.15828855049234003,0.034718393033478324,1.5707996213134796,0.3
14,TLearner,shared_source_target,0.2893958294574071,0.15828855049234003,0.034718393033478324,1.5531466363326338,0.3
15,SLearner,shared_source_target,0.29852832214901726,0.15828855049234003,0.034718393033478324,1.6021594376985022,0.3
0,DRLearner,htce,0.04180483353575185,0.10027550675759235,0.09004862191286217,0.13931181904959355,0.5
1,TARNet,htce,0.07241136027707536,0.10027550675759235,0.09004862191286217,0.24130602772111776,0.5
2,TLearner,htce,0.036798926084136874,0.10027550675759235,0.09004862191286217,0.12262996640013879,0.5
3,SLearner,htce,0.20531331563831068,0.10027550675759235,0.09004862191286217,0.6841929283659332,0.5
4,DRLearner,target,0.11275077777332176,0.10027550675759235,0.09004862191286217,0.37573444557373337,0.5
5,TARNet,target,0.12361469505347937,0.10027550675759235,0.09004862191286217,0.41193772520188293,0.5
6,TLearner,target,0.16661292687688242,0.10027550675759235,0.09004862191286217,0.5552264644361048,0.5
7,SLearner,target,0.22264104564869278,0.10027550675759235,0.09004862191286217,0.741936432730856,0.5
8,DRLearner,radial_gan,0.10082750118589962,0.10027550675759235,0.09004862191286217,0.336000921721649,0.5
9,TARNet,radial_gan,0.20892374309877845,0.10027550675759235,0.09004862191286217,0.6962244370342842,0.5
10,TLearner,radial_gan,0.1353264190414576,0.10027550675759235,0.09004862191286217,0.4509662641285279,0.5
11,SLearner,radial_gan,0.19160070857062828,0.10027550675759235,0.09004862191286217,0.6384965800506738,0.5
12,DRLearner,shared_source_target,0.1941555913589164,0.10027550675759235,0.09004862191286217,0.6470105565120446,0.5
13,TARNet,shared_source_target,0.2421250162172966,0.10027550675759235,0.09004862191286217,0.8068654649179979,0.5
14,TLearner,shared_source_target,0.24577242682395198,0.10027550675759235,0.09004862191286217,0.819020217453955,0.5
15,SLearner,shared_source_target,0.2288292744739794,0.10027550675759235,0.09004862191286217,0.7625582924880188,0.5
0,DRLearner,htce,0.06383068959911387,0.04226246302284461,0.17248881247607753,0.15369122432805718,0.7
1,TARNet,htce,0.08717940685634858,0.04226246302284461,0.17248881247607753,0.20991015231225146,0.7
2,TLearner,htce,0.04119986110145368,0.04226246302284461,0.17248881247607753,0.0992008254116719,0.7
3,SLearner,htce,0.09999124560801396,0.04226246302284461,0.17248881247607753,0.24075843541875946,0.7
4,DRLearner,target,0.1739959901407929,0.04226246302284461,0.17248881247607753,0.4189466997906642,0.7
5,TARNet,target,0.1555664594524003,0.04226246302284461,0.17248881247607753,0.3745721653295814,0.7
6,TLearner,target,0.24311309058891795,0.04226246302284461,0.17248881247607753,0.5853665184796529,0.7
7,SLearner,target,0.280064108384111,0.04226246302284461,0.17248881247607753,0.674336999619338,0.7
8,DRLearner,radial_gan,0.12166224907874666,0.04226246302284461,0.17248881247607753,0.29293777229812673,0.7
9,TARNet,radial_gan,0.20015324853066424,0.04226246302284461,0.17248881247607753,0.4819280194701634,0.7
10,TLearner,radial_gan,0.1959049745886372,0.04226246302284461,0.17248881247607753,0.4716990461106122,0.7
11,SLearner,radial_gan,0.2042909494844259,0.04226246302284461,0.17248881247607753,0.4918907557257313,0.7
12,DRLearner,shared_source_target,0.13976634278625827,0.04226246302284461,0.17248881247607753,0.33652872117761307,0.7
13,TARNet,shared_source_target,0.20148177954139154,0.04226246302284461,0.17248881247607753,0.48512684998380556,0.7
14,TLearner,shared_source_target,0.19217457408671343,0.04226246302284461,0.17248881247607753,0.46271700590431897,0.7
15,SLearner,shared_source_target,0.1828092235954214,0.04226246302284461,0.17248881247607753,0.4401671604881412,0.7
0,DRLearner,htce,0.06759124291818022,-0.015750580711903127,0.28203896472312456,0.12727288148003088,0.9
1,TARNet,htce,0.12516815641122592,-0.015750580711903127,0.28203896472312456,0.2356889923637585,0.9
2,TLearner,htce,0.04528910995976697,-0.015750580711903127,0.28203896472312456,0.08527843660491596,0.9
3,SLearner,htce,0.09011417289391206,-0.015750580711903127,0.28203896472312456,0.16968308247092473,0.9
4,DRLearner,target,0.23699571853420306,-0.015750580711903127,0.28203896472312456,0.446257927713966,0.9
5,TARNet,target,0.2743643967053522,-0.015750580711903127,0.28203896472312456,0.5166223587054078,0.9
6,TLearner,target,0.38340274557535714,-0.015750580711903127,0.28203896472312456,0.721939264466549,0.9
7,SLearner,target,0.37205634891556455,-0.015750580711903127,0.28203896472312456,0.70057423942839,0.9
8,DRLearner,radial_gan,0.12008027561233794,-0.015750580711903127,0.28203896472312456,0.22610862038146995,0.9
9,TARNet,radial_gan,0.400967607728785,-0.015750580711903127,0.28203896472312456,0.7550135285657079,0.9
10,TLearner,radial_gan,0.2533680941090993,-0.015750580711903127,0.28203896472312456,0.4770867647959046,0.9
11,SLearner,radial_gan,0.3565031847652015,-0.015750580711903127,0.28203896472312456,0.6712879601400388,0.9
12,DRLearner,shared_source_target,0.07341320217937579,-0.015750580711903127,0.28203896472312456,0.13823550768781745,0.9
13,TARNet,shared_source_target,0.11348919671684186,-0.015750580711903127,0.28203896472312456,0.21369775816212208,0.9
14,TLearner,shared_source_target,0.10928376595514339,-0.015750580711903127,0.28203896472312456,0.20577902094413608,0.9
15,SLearner,shared_source_target,0.13894288094085555,-0.015750580711903127,0.28203896472312456,0.2616265074439565,0.9
0,DRLearner,htce,0.06559202980528772,-0.04475710257927699,0.34698027647808494,0.11135216782526794,1.0
1,TARNet,htce,0.16400522943236293,-0.04475710257927699,0.34698027647808494,0.2784231237573597,1.0
2,TLearner,htce,0.06553161606610548,-0.04475710257927699,0.34698027647808494,0.11124960657134209,1.0
3,SLearner,htce,0.19712710424783395,-0.04475710257927699,0.34698027647808494,0.33465240304766947,1.0
4,DRLearner,target,0.2671572329790972,-0.04475710257927699,0.34698027647808494,0.4535388999354378,1.0
5,TARNet,target,0.2945185343260398,-0.04475710257927699,0.34698027647808494,0.4999887541105081,1.0
6,TLearner,target,0.34706737417807104,-0.04475710257927699,0.34698027647808494,0.5891981786640199,1.0
7,SLearner,target,0.43411900937728987,-0.04475710257927699,0.34698027647808494,0.7369811992679345,1.0
8,DRLearner,radial_gan,0.20356894112051313,-0.04475710257927699,0.34698027647808494,0.3455883735105281,1.0
9,TARNet,radial_gan,0.402674661791357,-0.04475710257927699,0.34698027647808494,0.6835997704580795,1.0
10,TLearner,radial_gan,0.3585845350004496,-0.04475710257927699,0.34698027647808494,0.6087502618755187,1.0
11,SLearner,radial_gan,0.42272153149600966,-0.04475710257927699,0.34698027647808494,0.7176322955430678,1.0
12,DRLearner,shared_source_target,0.09345638339665924,-0.04475710257927699,0.34698027647808494,0.1586560275573063,1.0
13,TARNet,shared_source_target,0.09421798879300829,-0.04475710257927699,0.34698027647808494,0.159948965314571,1.0
14,TLearner,shared_source_target,0.16115822186545037,-0.04475710257927699,0.34698027647808494,0.27358990750636486,1.0
15,SLearner,shared_source_target,0.14464998025034828,-0.04475710257927699,0.34698027647808494,0.24556472675983565,1.0
