,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
0,DRLearner,htce,0.06920144670943248,0.16150081481047196,0.025068927659625467,0.43706627358514033,0.0
1,TARNet,htce,0.07095630919620446,0.16150081481047196,0.025068927659625467,0.44814972984535806,0.0
2,TLearner,htce,0.06669452929038416,0.16150081481047196,0.025068927659625467,0.42123294774254955,0.0
3,SLearner,htce,0.1127102727698078,0.16150081481047196,0.025068927659625467,0.711861691578624,0.0
4,DRLearner,target,0.15023563693886577,0.16150081481047196,0.025068927659625467,0.9488664344297582,0.0
5,TARNet,target,0.14298684345603493,0.16150081481047196,0.025068927659625467,0.9030841089701188,0.0
6,TLearner,target,0.18976199353981682,0.16150081481047196,0.025068927659625467,1.1985091544802964,0.0
7,SLearner,target,0.17659131517847218,0.16150081481047196,0.025068927659625467,1.1153250653361497,0.0
8,DRLearner,radial_gan,0.1391329543451976,0.16150081481047196,0.025068927659625467,0.8787435058096588,0.0
9,TARNet,radial_gan,0.1692842531177482,0.16150081481047196,0.025068927659625467,1.069174724012423,0.0
10,TLearner,radial_gan,0.19232230473413542,0.16150081481047196,0.025068927659625467,1.2146797076425415,0.0
11,SLearner,radial_gan,0.15906880994357916,0.16150081481047196,0.025068927659625467,1.0046554705363793,0.0
12,DRLearner,shared_source_target,0.6965408518691758,0.16150081481047196,0.025068927659625467,4.3992507238260385,0.0
13,TARNet,shared_source_target,0.7449806619781181,0.16150081481047196,0.025068927659625467,4.705189519966863,0.0
14,TLearner,shared_source_target,0.6993378362651655,0.16150081481047196,0.025068927659625467,4.416916070511116,0.0
15,SLearner,shared_source_target,0.7091434765222057,0.16150081481047196,0.025068927659625467,4.478847068359414,0.0
0,DRLearner,htce,0.061038498208339696,-0.21824641399350092,0.030953053859588554,0.3469381736865643,0.1
1,TARNet,htce,0.06676498920352163,-0.21824641399350092,0.030953053859588554,0.3794871122387505,0.1
2,TLearner,htce,0.05982822214049854,-0.21824641399350092,0.030953053859588554,0.34005905672008563,0.1
3,SLearner,htce,0.09796476763114836,-0.21824641399350092,0.030953053859588554,0.5568242759114201,0.1
4,DRLearner,target,0.1426942062319882,-0.21824641399350092,0.030953053859588554,0.8110629972710556,0.1
5,TARNet,target,0.14381425927588765,-0.21824641399350092,0.030953053859588554,0.81742929344296,0.1
6,TLearner,target,0.19485645476126684,-0.21824641399350092,0.030953053859588554,1.107549244006071,0.1
