,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
5,TARNet,target,0.2258532585744577,-0.9863893000329934,0.29501300939030717,0.415820385765431,0.7
6,TLearner,target,0.2917866119116569,-0.9863893000329934,0.29501300939030717,0.5372108522680171,0.7
7,SLearner,target,0.3897801375655158,-0.9863893000329934,0.29501300939030717,0.7176275790272145,0.7
8,DRLearner,radial_gan,0.18949069284365558,-0.9863893000329934,0.29501300939030717,0.3488729518207566,0.7
9,TARNet,radial_gan,0.18764362293255094,-0.9863893000329934,0.29501300939030717,0.3454722954484774,0.7
10,TLearner,radial_gan,0.26290995547721313,-0.9863893000329934,0.29501300939030717,0.48404579060817987,0.7
11,SLearner,radial_gan,0.26120237117951456,-0.9863893000329934,0.29501300939030717,0.480901942403918,0.7
12,DRLearner,shared_source_target,0.36662304212232966,-0.9863893000329934,0.29501300939030717,0.674992850526195,0.7
13,TARNet,shared_source_target,0.3539429774241185,-0.9863893000329934,0.29501300939030717,0.6516474738527717,0.7
14,TLearner,shared_source_target,0.36212224705993673,-0.9863893000329934,0.29501300939030717,0.6667063978493194,0.7
15,SLearner,shared_source_target,0.3604779289378834,-0.9863893000329934,0.29501300939030717,0.6636790295476667,0.7
0,DRLearner,htce,0.132348610469003,-1.5826641777806274,0.480110962880337,0.19100668821587583,0.9
1,TARNet,htce,0.17212148872985758,-1.5826641777806274,0.480110962880337,0.24840725880364398,0.9
2,TLearner,htce,0.09845387158199619,-1.5826641777806274,0.480110962880337,0.14208950049621089,0.9
3,SLearner,htce,0.1328010475175582,-1.5826641777806274,0.480110962880337,0.19165964937628735,0.9
4,DRLearner,target,0.22859679973721916,-1.5826641777806274,0.480110962880337,0.32991292843818965,0.9
5,TARNet,target,0.2643157242825708,-1.5826641777806274,0.480110962880337,0.38146279707574715,0.9
6,TLearner,target,0.344962861040752,-1.5826641777806274,0.480110962880337,0.49785345997493025,0.9
7,SLearner,target,0.536882949587043,-1.5826641777806274,0.480110962880337,0.7748342335955967,0.9
8,DRLearner,radial_gan,0.19655242803753833,-1.5826641777806274,0.480110962880337,0.28366620705120477,0.9
9,TARNet,radial_gan,0.17824452242340488,-1.5826641777806274,0.480110962880337,0.25724407532551147,0.9
10,TLearner,radial_gan,0.2512849877764696,-1.5826641777806274,0.480110962880337,0.36265672260149323,0.9
11,SLearner,radial_gan,0.2117261040016183,-1.5826641777806274,0.480110962880337,0.30556499075349797,0.9
12,DRLearner,shared_source_target,0.17725106812893773,-1.5826641777806274,0.480110962880337,0.2558103132783878,0.9
13,TARNet,shared_source_target,0.1813973141608826,-1.5826641777806274,0.480110962880337,0.26179421231807953,0.9
14,TLearner,shared_source_target,0.19870503362543462,-1.5826641777806274,0.480110962880337,0.2867728665236543,0.9
15,SLearner,shared_source_target,0.1944446685163117,-1.5826641777806274,0.480110962880337,0.28062426981984057,0.9
0,DRLearner,htce,0.14281925998579048,-1.8808016166544446,0.5935512079796835,0.18537778210224154,1.0
1,TARNet,htce,0.18086136584979176,-1.8808016166544446,0.5935512079796835,0.23475600470519353,1.0
2,TLearner,htce,0.13667979792777607,-1.8808016166544446,0.5935512079796835,0.1774088298773889,1.0
3,SLearner,htce,0.14034234217880834,-1.8808016166544446,0.5935512079796835,0.1821627708386796,1.0
4,DRLearner,target,0.2367331493177304,-1.8808016166544446,0.5935512079796835,0.30727694692554697,1.0
5,TARNet,target,0.29305942403276525,-1.8808016166544446,0.5935512079796835,0.3803878136377369,1.0
6,TLearner,target,0.39148314009455937,-1.8808016166544446,0.5935512079796835,0.5081406824847781,1.0
7,SLearner,target,0.5860579101763269,-1.8808016166544446,0.5935512079796835,0.7606965305853798,1.0
8,DRLearner,radial_gan,0.39727501626006895,-1.8808016166544446,0.5935512079796835,0.5156584721574022,1.0
9,TARNet,radial_gan,0.31362382493710633,-1.8808016166544446,0.5935512079796835,0.4070801731296385,1.0
10,TLearner,radial_gan,0.3529781763099926,-1.8808016166544446,0.5935512079796835,0.45816167554257503,1.0
11,SLearner,radial_gan,0.27745454634620986,-1.8808016166544446,0.5935512079796835,0.36013285911831,1.0
12,DRLearner,shared_source_target,0.12581993103702122,-1.8808016166544446,0.5935512079796835,0.16331284563594975,1.0
13,TARNet,shared_source_target,0.15723648974242793,-1.8808016166544446,0.5935512079796835,0.20409118305817564,1.0
14,TLearner,shared_source_target,0.166008533607684,-1.8808016166544446,0.5935512079796835,0.21547719665610726,1.0
15,SLearner,shared_source_target,0.16403838776198804,-1.8808016166544446,0.5935512079796835,0.21291996965934648,1.0
