,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
0,DRLearner,htce,0.05982624449920797,0.6893561908758492,0.02723507089866608,0.36251625634196344,0.0
1,TARNet,htce,0.054404445969836186,0.6893561908758492,0.02723507089866608,0.3296629471971074,0.0
2,TLearner,htce,0.0609696172761644,0.6893561908758492,0.02723507089866608,0.3694445070148107,0.0
3,SLearner,htce,0.15262724693180887,0.6893561908758492,0.02723507089866608,0.9248425776455396,0.0
4,DRLearner,target,0.1772739565872684,0.6893561908758492,0.02723507089866608,1.0741889554808188,0.0
5,TARNet,target,0.20608809827627794,0.6893561908758492,0.02723507089866608,1.248787826966809,0.0
6,TLearner,target,0.19269843596453237,0.6893561908758492,0.02723507089866608,1.1676533633953685,0.0
7,SLearner,target,0.32498196670336627,0.6893561908758492,0.02723507089866608,1.9692234893586316,0.0
8,DRLearner,radial_gan,0.27423859553943913,0.6893561908758492,0.02723507089866608,1.6617447715734772,0.0
9,TARNet,radial_gan,0.22039887345806825,0.6893561908758492,0.02723507089866608,1.3355037605454707,0.0
10,TLearner,radial_gan,0.23617301620243084,0.6893561908758492,0.02723507089866608,1.4310869485352464,0.0
11,SLearner,radial_gan,0.2579133846636808,0.6893561908758492,0.02723507089866608,1.5628223942754778,0.0
12,DRLearner,shared_source_target,0.8600576732007917,0.6893561908758492,0.02723507089866608,5.211506932063211,0.0
13,TARNet,shared_source_target,0.8528862004505052,0.6893561908758492,0.02723507089866608,5.1680514974850515,0.0
14,TLearner,shared_source_target,0.8427642550501386,0.6893561908758492,0.02723507089866608,5.106717716898386,0.0
15,SLearner,shared_source_target,0.8352674326542872,0.6893561908758492,0.02723507089866608,5.061290830886167,0.0
0,DRLearner,htce,0.052011120211187416,0.5862373079631086,0.027269229328515596,0.3149631719625843,0.1
1,TARNet,htce,0.05524215436818224,0.5862373079631086,0.027269229328515596,0.33452931017830473,0.1
2,TLearner,htce,0.06375808845121747,0.5862373079631086,0.027269229328515596,0.3860991590899635,0.1
3,SLearner,htce,0.1283845272129024,0.5862373079631086,0.027269229328515596,0.7774567776603035,0.1
4,DRLearner,target,0.16291563285581254,0.5862373079631086,0.027269229328515596,0.9865664165318515,0.1
5,TARNet,target,0.17952029091329422,0.5862373079631086,0.027269229328515596,1.0871190627717915,0.1
6,TLearner,target,0.18443168193729606,0.5862373079631086,0.027269229328515596,1.116860919693678,0.1
7,SLearner,target,0.318005956000108,0.5862373079631086,0.027269229328515596,1.9257451906072176,0.1
8,DRLearner,radial_gan,0.21657764798383325,0.5862373079631086,0.027269229328515596,1.311526894791078,0.1
9,TARNet,radial_gan,0.18570757891878625,0.5862373079631086,0.027269229328515596,1.1245873550935679,0.1
10,TLearner,radial_gan,0.24256837378325635,0.5862373079631086,0.027269229328515596,1.4689186488266943,0.1
11,SLearner,radial_gan,0.20827297808961268,0.5862373079631086,0.027269229328515596,1.261236396117618,0.1
12,DRLearner,shared_source_target,0.7676779299362215,0.5862373079631086,0.027269229328515596,4.648818846366139,0.1
13,TARNet,shared_source_target,0.7594462493337811,0.5862373079631086,0.027269229328515596,4.598970348148832,0.1
14,TLearner,shared_source_target,0.7879977390660076,0.5862373079631086,0.027269229328515596,4.771869292332405,0.1
15,SLearner,shared_source_target,0.7715645621846549,0.5862373079631086,0.027269229328515596,4.672355082775739,0.1
0,DRLearner,htce,0.060784085368799715,0.379999542137628,0.04894703247258878,0.27474304214498924,0.3
1,TARNet,htce,0.0669266283103443,0.379999542137628,0.04894703247258878,0.30250723278842434,0.3
2,TLearner,htce,0.0429087674821222,0.379999542137628,0.04894703247258878,0.1939469063522578,0.3
3,SLearner,htce,0.11248400097622885,0.379999542137628,0.04894703247258878,0.5084257899636355,0.3
4,DRLearner,target,0.16166564989788318,0.379999542137628,0.04894703247258878,0.7307260147750788,0.3
5,TARNet,target,0.19760357223311167,0.379999542137628,0.04894703247258878,0.8931648184659405,0.3
6,TLearner,target,0.21469582966473438,0.379999542137628,0.04894703247258878,0.9704215341900823,0.3
7,SLearner,target,0.2818958756811,0.379999542137628,0.04894703247258878,1.2741646104048383,0.3
8,DRLearner,radial_gan,0.12302727858102043,0.379999542137628,0.04894703247258878,0.5560812271680331,0.3
9,TARNet,radial_gan,0.169328789272378,0.379999542137628,0.04894703247258878,0.7653632756856534,0.3
10,TLearner,radial_gan,0.18001384475739396,0.379999542137628,0.04894703247258878,0.8136595465208505,0.3
11,SLearner,radial_gan,0.20971423670262004,0.379999542137628,0.04894703247258878,0.9479048179010207,0.3
12,DRLearner,shared_source_target,0.5932003496194429,0.379999542137628,0.04894703247258878,2.6812555896345343,0.3
13,TARNet,shared_source_target,0.5890547619842371,0.379999542137628,0.04894703247258878,2.6625176033431472,0.3
14,TLearner,shared_source_target,0.5964569726771636,0.379999542137628,0.04894703247258878,2.695975471007578,0.3
15,SLearner,shared_source_target,0.6025167026153638,0.379999542137628,0.04894703247258878,2.7233653482706286,0.3
0,DRLearner,htce,0.061877161417742,0.1737617763121471,0.09943748399582747,0.19622544330915162,0.5
1,TARNet,htce,0.10409922955875568,0.1737617763121471,0.09943748399582747,0.33012046771833614,0.5
2,TLearner,htce,0.05432828929958458,0.1737617763121471,0.09943748399582747,0.1722863881888111,0.5
3,SLearner,htce,0.13582286829861284,0.1737617763121471,0.09943748399582747,0.43072277287390137,0.5
4,DRLearner,target,0.18093774294677456,0.1737617763121471,0.09943748399582747,0.5737914928157637,0.5
5,TARNet,target,0.15981199469941995,0.1737617763121471,0.09943748399582747,0.5067973188734846,0.5
6,TLearner,target,0.23487235680305185,0.1737617763121471,0.09943748399582747,0.7448294536912826,0.5
7,SLearner,target,0.31841099243392473,0.1737617763121471,0.09943748399582747,1.009747970225067,0.5
8,DRLearner,radial_gan,0.17364440993640418,0.1737617763121471,0.09943748399582747,0.5506628057465659,0.5
9,TARNet,radial_gan,0.30114884516553886,0.1737617763121471,0.09943748399582747,0.9550060844856921,0.5
10,TLearner,radial_gan,0.2680897299452072,0.1737617763121471,0.09943748399582747,0.8501687036025756,0.5
11,SLearner,radial_gan,0.275790394372872,0.1737617763121471,0.09943748399582747,0.8745891239397676,0.5
12,DRLearner,shared_source_target,0.4514198792772112,0.1737617763121471,0.09943748399582747,1.4315470183209789,0.5
13,TARNet,shared_source_target,0.4403852848028443,0.1737617763121471,0.09943748399582747,1.3965540072833311,0.5
14,TLearner,shared_source_target,0.42778008210381263,0.1737617763121471,0.09943748399582747,1.3565802684926893,0.5
15,SLearner,shared_source_target,0.4328175081500663,0.1737617763121471,0.09943748399582747,1.3725550019228456,0.5
0,DRLearner,htce,0.09096081462045347,-0.03247598951333366,0.1787405838982316,0.21515069581155952,0.7
1,TARNet,htce,0.14520590800560965,-0.03247598951333366,0.1787405838982316,0.3434572598510054,0.7
2,TLearner,htce,0.08034126645909734,-0.03247598951333366,0.1787405838982316,0.19003215234145324,0.7
3,SLearner,htce,0.17247325162819377,-0.03247598951333366,0.1787405838982316,0.40795303177005654,0.7
4,DRLearner,target,0.22999604848966765,-0.03247598951333366,0.1787405838982316,0.5440123867946784,0.7
5,TARNet,target,0.17679706145389673,-0.03247598951333366,0.1787405838982316,0.41818019053549343,0.7
6,TLearner,target,0.2911299893212269,-0.03247598951333366,0.1787405838982316,0.688613223567034,0.7
7,SLearner,target,0.4199974394508758,-0.03247598951333366,0.1787405838982316,0.993424934835734,0.7
8,DRLearner,radial_gan,0.19907029295737244,-0.03247598951333366,0.1787405838982316,0.47086332970855876,0.7
9,TARNet,radial_gan,0.2991066418201656,-0.03247598951333366,0.1787405838982316,0.7074804945183187,0.7
10,TLearner,radial_gan,0.24975292108730057,-0.03247598951333366,0.1787405838982316,0.590743552343027,0.7
11,SLearner,radial_gan,0.2868651625239995,-0.03247598951333366,0.1787405838982316,0.6785255780598122,0.7
12,DRLearner,shared_source_target,0.26563201743167125,-0.03247598951333366,0.1787405838982316,0.628302567635552,0.7
