,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,PO Sharing Scale
10,TLearner,radial_gan,0.14396913559759228,-1.345399907890304,0.13903327740894691,0.38610908177612424,0.7
11,SLearner,radial_gan,0.22191522332321773,-1.345399907890304,0.13903327740894691,0.5951517507819509,0.7
12,DRLearner,shared_source_target,0.11227775526330012,-1.345399907890304,0.13903327740894691,0.3011163525338428,0.7
13,TARNet,shared_source_target,0.10926778028844439,-1.345399907890304,0.13903327740894691,0.29304393708947235,0.7
14,TLearner,shared_source_target,0.14420770151582776,-1.345399907890304,0.13903327740894691,0.3867488888240073,0.7
15,SLearner,shared_source_target,0.1145585609707711,-1.345399907890304,0.13903327740894691,0.30723321774780665,0.7
0,DRLearner,htce,0.051879627250055356,-1.5496934933229154,0.2333052834601475,0.10740748811242584,0.9
1,TARNet,htce,0.061053283916464154,-1.5496934933229154,0.2333052834601475,0.1263999032775469,0.9
2,TLearner,htce,0.04679481563200266,-1.5496934933229154,0.2333052834601475,0.09688029521669553,0.9
3,SLearner,htce,0.09854383833381378,-1.5496934933229154,0.2333052834601475,0.20401738997422392,0.9
4,DRLearner,target,0.3450257418505572,-1.5496934933229154,0.2333052834601475,0.7143140810876795,0.9
5,TARNet,target,0.42838676652325075,-1.5496934933229154,0.2333052834601475,0.8868981712434626,0.9
6,TLearner,target,0.3514642736547021,-1.5496934933229154,0.2333052834601475,0.7276439094783497,0.9
7,SLearner,target,0.6794503198006954,-1.5496934933229154,0.2333052834601475,1.406680348631442,0.9
8,DRLearner,radial_gan,0.15287247143557092,-1.5496934933229154,0.2333052834601475,0.3164951066300447,0.9
9,TARNet,radial_gan,0.17785570786076801,-1.5496934933229154,0.2333052834601475,0.36821842870434546,0.9
10,TLearner,radial_gan,0.20370445308123206,-1.5496934933229154,0.2333052834601475,0.4217336319190168,0.9
11,SLearner,radial_gan,0.1948442582045612,-1.5496934933229154,0.2333052834601475,0.4033901833182217,0.9
12,DRLearner,shared_source_target,0.09029280276864611,-1.5496934933229154,0.2333052834601475,0.1869350967628747,0.9
13,TARNet,shared_source_target,0.1698643434239602,-1.5496934933229154,0.2333052834601475,0.351673738114889,0.9
14,TLearner,shared_source_target,0.14194886542538188,-1.5496934933229154,0.2333052834601475,0.29387973437555437,0.9
15,SLearner,shared_source_target,0.1828308224954409,-1.5496934933229154,0.2333052834601475,0.3785185136183328,0.9
0,DRLearner,htce,0.08080534360635587,-1.651840286039221,0.29025084880599694,0.14998690107080143,1.0
1,TARNet,htce,0.07421687613657414,-1.651840286039221,0.29025084880599694,0.1377577120779015,1.0
2,TLearner,htce,0.05966407653125919,-1.651840286039221,0.29025084880599694,0.11074552182797492,1.0
3,SLearner,htce,0.10732924078865706,-1.651840286039221,0.29025084880599694,0.19921925335277357,1.0
4,DRLearner,target,0.3561088978882791,-1.651840286039221,0.29025084880599694,0.6609918064106873,1.0
5,TARNet,target,0.5934072353433272,-1.651840286039221,0.29025084880599694,1.1014532991248454,1.0
6,TLearner,target,0.35143552746841755,-1.651840286039221,0.29025084880599694,0.6523173262891048,1.0
7,SLearner,target,1.2466330892714295,-1.651840286039221,0.29025084880599694,2.3139389734299005,1.0
8,DRLearner,radial_gan,0.17609003445790433,-1.651840286039221,0.29025084880599694,0.326849653736443,1.0
9,TARNet,radial_gan,0.22745127675879054,-1.651840286039221,0.29025084880599694,0.42218386338208513,1.0
10,TLearner,radial_gan,0.1955971990071226,-1.651840286039221,0.29025084880599694,0.36305789231121605,1.0
11,SLearner,radial_gan,0.2235206002139046,-1.651840286039221,0.29025084880599694,0.41488793507131494,1.0
12,DRLearner,shared_source_target,0.09319169889413104,-1.651840286039221,0.29025084880599694,0.17297784402409896,1.0
13,TARNet,shared_source_target,0.2088885939586829,-1.651840286039221,0.29025084880599694,0.3877287253368653,1.0
14,TLearner,shared_source_target,0.1781951320227459,-1.651840286039221,0.29025084880599694,0.3307570322105745,1.0
15,SLearner,shared_source_target,0.1811644589189998,-1.651840286039221,0.29025084880599694,0.33626855062704064,1.0
