,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Selection bias source,Selection bias target
0,DRLearner,htce,0.07213168563506926,-0.39011442228536003,0.1656251048451617,0.17724051291945794,0,0.0
1,TARNet,htce,0.11246180813279816,-0.39011442228536003,0.1656251048451617,0.2763388708001552,0,0.0
2,TLearner,htce,0.05772318668680795,-0.39011442228536003,0.1656251048451617,0.14183624194609665,0,0.0
3,SLearner,htce,0.10393112785613474,-0.39011442228536003,0.1656251048451617,0.25537745648582466,0,0.0
4,DRLearner,target,0.13636325441748487,-0.39011442228536003,0.1656251048451617,0.3350690191630699,0,0.0
5,TARNet,target,0.18133984265518469,-0.39011442228536003,0.1656251048451617,0.4455845782884687,0,0.0
6,TLearner,target,0.2113012537288409,-0.39011442228536003,0.1656251048451617,0.5192051490505601,0,0.0
7,SLearner,target,0.2458012069349982,-0.39011442228536003,0.1656251048451617,0.6039777333610495,0,0.0
8,DRLearner,radial_gan,0.1686982314637995,-0.39011442228536003,0.1656251048451617,0.414521868025115,0,0.0
9,TARNet,radial_gan,0.16934192226883366,-0.39011442228536003,0.1656251048451617,0.41610353199763034,0,0.0
10,TLearner,radial_gan,0.1867003933497196,-0.39011442228536003,0.1656251048451617,0.45875641458017735,0,0.0
11,SLearner,radial_gan,0.19657302081487743,-0.39011442228536003,0.1656251048451617,0.4830152342705987,0,0.0
12,DRLearner,shared_source_target,0.5881721604341839,-0.39011442228536003,0.1656251048451617,1.4452446866099133,0,0.0
13,TARNet,shared_source_target,0.6123339665365878,-0.39011442228536003,0.1656251048451617,1.504614585828912,0,0.0
14,TLearner,shared_source_target,0.5914117670602346,-0.39011442228536003,0.1656251048451617,1.4532049822137545,0,0.0
15,SLearner,shared_source_target,0.5726564167001478,-0.39011442228536003,0.1656251048451617,1.4071197162375253,0,0.0
0,DRLearner,htce,0.08778587815410681,-0.39011442228536003,0.1656251048451617,0.21570567683440203,0,0.5
1,TARNet,htce,0.07397436397559044,-0.39011442228536003,0.1656251048451617,0.18176830471226146,0,0.5
2,TLearner,htce,0.0360181550909313,-0.39011442228536003,0.1656251048451617,0.08850307914647584,0,0.5
3,SLearner,htce,0.0929212014441633,-0.39011442228536003,0.1656251048451617,0.22832408892228387,0,0.5
4,DRLearner,target,0.13693955768055527,-0.39011442228536003,0.1656251048451617,0.33648509983613956,0,0.5
5,TARNet,target,0.18673388935862836,-0.39011442228536003,0.1656251048451617,0.4588387202929508,0,0.5
6,TLearner,target,0.1908962363090249,-0.39011442228536003,0.1656251048451617,0.4690663546805541,0,0.5
7,SLearner,target,0.26119666333560654,-0.39011442228536003,0.1656251048451617,0.6418071361408221,0,0.5
8,DRLearner,radial_gan,0.20385047797496328,-0.39011442228536003,0.1656251048451617,0.5008972541963315,0,0.5
9,TARNet,radial_gan,0.13540352500750216,-0.39011442228536003,0.1656251048451617,0.3327107915493439,0,0.5
10,TLearner,radial_gan,0.18994340179717653,-0.39011442228536003,0.1656251048451617,0.46672506907048567,0,0.5
11,SLearner,radial_gan,0.18767080611309098,-0.39011442228536003,0.1656251048451617,0.4611408931128669,0,0.5
12,DRLearner,shared_source_target,0.5861896575536072,-0.39011442228536003,0.1656251048451617,1.440373320797177,0,0.5
13,TARNet,shared_source_target,0.5658228551745758,-0.39011442228536003,0.1656251048451617,1.3903284276492243,0,0.5
14,TLearner,shared_source_target,0.5842263662116383,-0.39011442228536003,0.1656251048451617,1.4355491611869138,0,0.5
15,SLearner,shared_source_target,0.5972578431702282,-0.39011442228536003,0.1656251048451617,1.4675698416951155,0,0.5
0,DRLearner,htce,0.07169330348693256,-0.39011442228536003,0.1656251048451617,0.1761633292087711,0,1.0
1,TARNet,htce,0.08425148806277419,-0.39011442228536003,0.1656251048451617,0.20702104528683868,0,1.0
2,TLearner,htce,0.03174245852753638,-0.39011442228536003,0.1656251048451617,0.07799692439198835,0,1.0
3,SLearner,htce,0.08719811391577643,-0.39011442228536003,0.1656251048451617,0.21426143448570054,0,1.0
4,DRLearner,target,0.15066907692712952,-0.39011442228536003,0.1656251048451617,0.3702209956768614,0,1.0
5,TARNet,target,0.18019703517589516,-0.39011442228536003,0.1656251048451617,0.4427764949612299,0,1.0
6,TLearner,target,0.20223338515396808,-0.39011442228536003,0.1656251048451617,0.4969237665603761,0,1.0
7,SLearner,target,0.26262605806038475,-0.39011442228536003,0.1656251048451617,0.6453194158269755,0,1.0
8,DRLearner,radial_gan,0.19972905146212808,-0.39011442228536003,0.1656251048451617,0.49077016867679363,0,1.0
9,TARNet,radial_gan,0.1645900862435866,-0.39011442228536003,0.1656251048451617,0.40442741702806034,0,1.0
10,TLearner,radial_gan,0.19834982645411756,-0.39011442228536003,0.1656251048451617,0.487381164999715,0,1.0
11,SLearner,radial_gan,0.20649293137523558,-0.39011442228536003,0.1656251048451617,0.507390237022208,0,1.0
12,DRLearner,shared_source_target,0.59049227762796,-0.39011442228536003,0.1656251048451617,1.450945631455963,0,1.0
13,TARNet,shared_source_target,0.5923316809563517,-0.39011442228536003,0.1656251048451617,1.4554653759554788,0,1.0
14,TLearner,shared_source_target,0.5815542432010967,-0.39011442228536003,0.1656251048451617,1.4289832747972853,0,1.0
15,SLearner,shared_source_target,0.5727021601072095,-0.39011442228536003,0.1656251048451617,1.4072321160082908,0,1.0
0,DRLearner,htce,0.08130182552575321,-0.39011442228536003,0.1656251048451617,0.19977319440968228,0,2.0
1,TARNet,htce,0.10447620355398628,-0.39011442228536003,0.1656251048451617,0.2567168054198827,0,2.0
2,TLearner,htce,0.05174901791575594,-0.39011442228536003,0.1656251048451617,0.12715663577959577,0,2.0
3,SLearner,htce,0.12650664107281373,-0.39011442228536003,0.1656251048451617,0.3108495490442553,0,2.0
4,DRLearner,target,0.16361197220686247,-0.39011442228536003,0.1656251048451617,0.40202401508290436,0,2.0
5,TARNet,target,0.17832808746235612,-0.39011442228536003,0.1656251048451617,0.4381841545985883,0,2.0
6,TLearner,target,0.21028198120258615,-0.39011442228536003,0.1656251048451617,0.5167006133008747,0,2.0
7,SLearner,target,0.32134772337894085,-0.39011442228536003,0.1656251048451617,0.7896090991875082,0,2.0
8,DRLearner,radial_gan,0.2622870041329438,-0.39011442228536003,0.1656251048451617,0.6444862994027869,0,2.0
9,TARNet,radial_gan,0.24181467977634638,-0.39011442228536003,0.1656251048451617,0.5941821197947519,0,2.0
10,TLearner,radial_gan,0.2607751538005998,-0.39011442228536003,0.1656251048451617,0.6407714114724287,0,2.0
11,SLearner,radial_gan,0.2665653725688648,-0.39011442228536003,0.1656251048451617,0.6549990194281786,0,2.0
12,DRLearner,shared_source_target,0.5935386258837806,-0.39011442228536003,0.1656251048451617,1.4584310565176288,0,2.0
13,TARNet,shared_source_target,0.5993885378578571,-0.39011442228536003,0.1656251048451617,1.472805341406306,0,2.0
