,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
2,TLearner,htce,0.03567473467771664,-0.1905480209294911,0.15391920120885183,0.09093149919867252,2000
3,SLearner,htce,0.046229506208498077,-0.1905480209294911,0.15391920120885183,0.1178346060518516,2000
4,DRLearner,target,0.08597809124664983,-0.1905480209294911,0.15391920120885183,0.2191499616164358,2000
5,TARNet,target,0.06851725906268473,-0.1905480209294911,0.15391920120885183,0.17464396424636644,2000
6,TLearner,target,0.12774812331991595,-0.1905480209294911,0.15391920120885183,0.32561779304704164,2000
7,SLearner,target,0.11719472557763397,-0.1905480209294911,0.15391920120885183,0.29871818784983745,2000
8,DRLearner,radial_gan,0.09315978141433347,-0.1905480209294911,0.15391920120885183,0.23745540550066868,2000
9,TARNet,radial_gan,0.08335815059173464,-0.1905480209294911,0.15391920120885183,0.21247198254482694,2000
10,TLearner,radial_gan,0.11154810662339318,-0.1905480209294911,0.15391920120885183,0.2843254942096105,2000
11,SLearner,radial_gan,0.1375317307716816,-0.1905480209294911,0.15391920120885183,0.35055527614810156,2000
12,DRLearner,shared_source_target,0.18284452040369217,-0.1905480209294911,0.15391920120885183,0.46605325900167743,2000
13,TARNet,shared_source_target,0.1814597005117912,-0.1905480209294911,0.15391920120885183,0.4625234850586254,2000
14,TLearner,shared_source_target,0.1815201761034964,-0.1905480209294911,0.15391920120885183,0.4626776315790792,2000
15,SLearner,shared_source_target,0.1888956967270043,-0.1905480209294911,0.15391920120885183,0.48147713082483573,2000
0,DRLearner,htce,0.027071083566527192,-0.15328875593179497,0.13741064293908398,0.07302901679223757,4000
1,TARNet,htce,0.025901986487038595,-0.15328875593179497,0.13741064293908398,0.06987517147090375,4000
2,TLearner,htce,0.021438882108364612,-0.15328875593179497,0.13741064293908398,0.05783516118410812,4000
3,SLearner,htce,0.025367784157268338,-0.15328875593179497,0.13741064293908398,0.06843406658068493,4000
4,DRLearner,target,0.0562900661029285,-0.15328875593179497,0.13741064293908398,0.1518523694319297,4000
5,TARNet,target,0.04529610906229258,-0.15328875593179497,0.13741064293908398,0.12219423360738221,4000
6,TLearner,target,0.07388129677474627,-0.15328875593179497,0.13741064293908398,0.19930781305948997,4000
7,SLearner,target,0.10036728082048564,-0.15328875593179497,0.13741064293908398,0.2707584208226343,4000
8,DRLearner,radial_gan,0.07441579672063821,-0.15328875593179497,0.13741064293908398,0.2007497208216254,4000
9,TARNet,radial_gan,0.05640260933594515,-0.15328875593179497,0.13741064293908398,0.15215597462873048,4000
10,TLearner,radial_gan,0.0853597058593426,-0.15328875593179497,0.13741064293908398,0.23027284361421976,4000
11,SLearner,radial_gan,0.09945780453719076,-0.15328875593179497,0.13741064293908398,0.26830494833411495,4000
12,DRLearner,shared_source_target,0.1699265533965598,-0.15328875593179497,0.13741064293908398,0.45840681223372165,4000
13,TARNet,shared_source_target,0.16988928282321794,-0.15328875593179497,0.13741064293908398,0.4583062682965073,4000
14,TLearner,shared_source_target,0.17387814424498224,-0.15328875593179497,0.13741064293908398,0.46906692466388383,4000
15,SLearner,shared_source_target,0.18204603788611107,-0.15328875593179497,0.13741064293908398,0.49110125662585813,4000
0,DRLearner,htce,0.011993241346309132,-0.15260890646549233,0.13509851563562147,0.03262956504460615,6000
1,TARNet,htce,0.021325838669406225,-0.15260890646549233,0.13509851563562147,0.05802041499050739,6000
2,TLearner,htce,0.01913763389152285,-0.15260890646549233,0.13509851563562147,0.05206704775064637,6000
3,SLearner,htce,0.024425304821499023,-0.15260890646549233,0.13509851563562147,0.06645301711140032,6000
4,DRLearner,target,0.04720466343474595,-0.15260890646549233,0.13509851563562147,0.12842796967700437,6000
5,TARNet,target,0.0438368326065259,-0.15260890646549233,0.13509851563562147,0.11926523777697016,6000
6,TLearner,target,0.06849381359369758,-0.15260890646549233,0.13509851563562147,0.1863485676035755,6000
7,SLearner,target,0.07267483315894084,-0.15260890646549233,0.13509851563562147,0.19772371181334827,6000
8,DRLearner,radial_gan,0.0537451489937221,-0.15260890646549233,0.13509851563562147,0.1462224251380042,6000
9,TARNet,radial_gan,0.057073898994832145,-0.15260890646549233,0.13509851563562147,0.1552788312872792,6000
10,TLearner,radial_gan,0.0709634055220836,-0.15260890646549233,0.13509851563562147,0.19306749438359103,6000
11,SLearner,radial_gan,0.08206151698079117,-0.15260890646549233,0.13509851563562147,0.22326171288196472,6000
12,DRLearner,shared_source_target,0.16734510476394412,-0.15260890646549233,0.13509851563562147,0.4552895937904192,6000
13,TARNet,shared_source_target,0.17272854597010256,-0.15260890646549233,0.13509851563562147,0.4699361217746341,6000
14,TLearner,shared_source_target,0.17199024455291634,-0.15260890646549233,0.13509851563562147,0.4679274526068101,6000
15,SLearner,shared_source_target,0.17457152099149073,-0.15260890646549233,0.13509851563562147,0.47495023527402397,6000
0,DRLearner,htce,0.013339885807539897,-0.15867008588521433,0.14191076284983126,0.035411509877521646,8000
1,TARNet,htce,0.020965650622486398,-0.15867008588521433,0.14191076284983126,0.05565455018267213,8000
2,TLearner,htce,0.020682337920100394,-0.15867008588521433,0.14191076284983126,0.05490247998479242,8000
3,SLearner,htce,0.030816524878520008,-0.15867008588521433,0.14191076284983126,0.08180427410479084,8000
4,DRLearner,target,0.04591225145469768,-0.15867008588521433,0.14191076284983126,0.12187676636394791,8000
5,TARNet,target,0.04251247046180286,-0.15867008588521433,0.14191076284983126,0.11285184816387919,8000
6,TLearner,target,0.05665741301524026,-0.15867008588521433,0.14191076284983126,0.15040042842720588,8000
7,SLearner,target,0.06719314755125806,-0.15867008588521433,0.14191076284983126,0.17836815416127977,8000
8,DRLearner,radial_gan,0.047943538370734035,-0.15867008588521433,0.14191076284983126,0.12726893671151154,8000
9,TARNet,radial_gan,0.05141001822174038,-0.15867008588521433,0.14191076284983126,0.13647091094541083,8000
10,TLearner,radial_gan,0.06442008839095824,-0.15867008588521433,0.14191076284983126,0.17100690585206216,8000
11,SLearner,radial_gan,0.07020768379625174,-0.15867008588521433,0.14191076284983126,0.18637041756561898,8000
12,DRLearner,shared_source_target,0.17115670616588738,-0.15867008588521433,0.14191076284983126,0.4543455227758901,8000
13,TARNet,shared_source_target,0.17058322130857884,-0.15867008588521433,0.14191076284983126,0.4528231735607482,8000
14,TLearner,shared_source_target,0.17363997184067614,-0.15867008588521433,0.14191076284983126,0.4609374972680248,8000
15,SLearner,shared_source_target,0.17589570786499503,-0.15867008588521433,0.14191076284983126,0.46692548094784764,8000
