,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
11,SLearner,radial_gan,0.4659727310639693,2.1972048193116707,0.23103520766780727,0.9694410791333122,200
12,DRLearner,shared_source_target,1.1905472198876375,2.1972048193116707,0.23103520766780727,2.476894686458789,200
13,TARNet,shared_source_target,1.1873759369336676,2.1972048193116707,0.23103520766780727,2.470296935637376,200
14,TLearner,shared_source_target,1.188908483645847,2.1972048193116707,0.23103520766780727,2.4734853491204674,200
15,SLearner,shared_source_target,1.2375922279665599,2.1972048193116707,0.23103520766780727,2.5747702923890534,200
0,DRLearner,htce,0.059332268920770606,2.0840792493587927,0.3462259159847544,0.10083496920952635,300
1,TARNet,htce,0.08681884246217765,2.0840792493587927,0.3462259159847544,0.14754829818105497,300
2,TLearner,htce,0.08717420884946502,2.0840792493587927,0.3462259159847544,0.14815224202766689,300
3,SLearner,htce,0.13937248273212272,2.0840792493587927,0.3462259159847544,0.23686301334127893,300
4,DRLearner,target,0.5277427461510547,2.0840792493587927,0.3462259159847544,0.8968968240495416,300
5,TARNet,target,0.45878243463209517,2.0840792493587927,0.3462259159847544,0.7796990324400697,300
6,TLearner,target,0.41640323002355845,2.0840792493587927,0.3462259159847544,0.707675732647972,300
7,SLearner,target,0.5915877563814438,2.0840792493587927,0.3462259159847544,1.0054011802433005,300
8,DRLearner,radial_gan,0.2558484528032929,2.0840792493587927,0.3462259159847544,0.4348134890168283,300
9,TARNet,radial_gan,0.42775372940692646,2.0840792493587927,0.3462259159847544,0.7269658639147032,300
10,TLearner,radial_gan,0.29912687339893934,2.0840792493587927,0.3462259159847544,0.5083650030171842,300
11,SLearner,radial_gan,0.3212334715388235,2.0840792493587927,0.3462259159847544,0.5459350839075552,300
12,DRLearner,shared_source_target,1.063171609386004,2.0840792493587927,0.3462259159847544,1.8068561753476242,300
13,TARNet,shared_source_target,1.0441921043718454,2.0840792493587927,0.3462259159847544,1.774600577533384,300
14,TLearner,shared_source_target,1.0412222894522791,2.0840792493587927,0.3462259159847544,1.7695533881806162,300
15,SLearner,shared_source_target,1.04145751451635,2.0840792493587927,0.3462259159847544,1.7699531522975858,300
0,DRLearner,htce,0.03504221638807171,2.1461997154817287,0.24988371806787843,0.0701007375707327,500
1,TARNet,htce,0.055862683026104705,2.1461997154817287,0.24988371806787843,0.11175135840274625,500
2,TLearner,htce,0.03510521627592361,2.1461997154817287,0.24988371806787843,0.07022676665965742,500
3,SLearner,htce,0.09822487535272964,2.1461997154817287,0.24988371806787843,0.19649545376255043,500
4,DRLearner,target,0.23363472491706014,2.1461997154817287,0.24988371806787843,0.4673781577467851,500
5,TARNet,target,0.27955198507506035,2.1461997154817287,0.24988371806787843,0.5592340429070262,500
6,TLearner,target,0.34210709638661907,2.1461997154817287,0.24988371806787843,0.684373371800967,500
7,SLearner,target,0.35747645937116224,2.1461997154817287,0.24988371806787843,0.7151192489817135,500
8,DRLearner,radial_gan,0.20474077756277345,2.1461997154817287,0.24988371806787843,0.409576818972024,500
9,TARNet,radial_gan,0.1914477018116083,2.1461997154817287,0.24988371806787843,0.38298448233382265,500
10,TLearner,radial_gan,0.24748305952344832,2.1461997154817287,0.24988371806787843,0.4950812704518526,500
11,SLearner,radial_gan,0.29698562432252484,2.1461997154817287,0.24988371806787843,0.5941094331008193,500
12,DRLearner,shared_source_target,0.9629910291109588,2.1461997154817287,0.24988371806787843,1.9264301283652867,500
13,TARNet,shared_source_target,0.9369684089211876,2.1461997154817287,0.24988371806787843,1.8743727799195145,500
14,TLearner,shared_source_target,0.9620217102463767,2.1461997154817287,0.24988371806787843,1.9244910396217003,500
15,SLearner,shared_source_target,0.9553163661569101,2.1461997154817287,0.24988371806787843,1.9110772315128852,500
0,DRLearner,htce,0.038079338691473646,2.109050402635695,0.28990171302051787,0.07072354260778171,1000
1,TARNet,htce,0.05044582736627512,2.109050402635695,0.28990171302051787,0.09369142804789321,1000
2,TLearner,htce,0.037969612617859486,2.109050402635695,0.28990171302051787,0.07051975186694688,1000
3,SLearner,htce,0.08632278629556213,2.109050402635695,0.28990171302051787,0.1603245608874927,1000
4,DRLearner,target,0.19850072460468443,2.109050402635695,0.28990171302051787,0.36866907190797266,1000
5,TARNet,target,0.26958965855241457,2.109050402635695,0.28990171302051787,0.5007002841548339,1000
6,TLearner,target,0.264256544239625,2.109050402635695,0.28990171302051787,0.49079526084577113,1000
7,SLearner,target,0.2783332996145021,2.109050402635695,0.28990171302051787,0.5169395701417031,1000
8,DRLearner,radial_gan,0.2049609759847112,2.109050402635695,0.28990171302051787,0.3806674909833177,1000
9,TARNet,radial_gan,0.2569835998047252,2.109050402635695,0.28990171302051787,0.47728745285064855,1000
10,TLearner,radial_gan,0.2436358944191848,2.109050402635695,0.28990171302051787,0.4524971848736011,1000
11,SLearner,radial_gan,0.2583742971240495,2.109050402635695,0.28990171302051787,0.4798703506765445,1000
12,DRLearner,shared_source_target,0.7439895787828246,2.109050402635695,0.28990171302051787,1.3817881424126275,1000
13,TARNet,shared_source_target,0.8000126930477492,2.109050402635695,0.28990171302051787,1.485838087734372,1000
14,TLearner,shared_source_target,0.7858153011230591,2.109050402635695,0.28990171302051787,1.4594697240177503,1000
15,SLearner,shared_source_target,0.7749470072668566,2.109050402635695,0.28990171302051787,1.4392843880842474,1000
0,DRLearner,htce,0.044957672817988105,2.1466117159473326,0.2992707769213828,0.08218104641381396,2000
1,TARNet,htce,0.04320148150291801,2.1466117159473326,0.2992707769213828,0.07897079039011769,2000
2,TLearner,htce,0.03975677726491081,2.1466117159473326,0.2992707769213828,0.07267399206579997,2000
3,SLearner,htce,0.03166470408925111,2.1466117159473326,0.2992707769213828,0.05788196659941978,2000
4,DRLearner,target,0.16400944793577715,2.1466117159473326,0.2992707769213828,0.29980350868431094,2000
5,TARNet,target,0.13487609603685302,2.1466117159473326,0.2992707769213828,0.24654876495483774,2000
6,TLearner,target,0.20355209983122624,2.1466117159473326,0.2992707769213828,0.3720860870975993,2000
7,SLearner,target,0.18746069642772364,2.1466117159473326,0.2992707769213828,0.34267156701511103,2000
8,DRLearner,radial_gan,0.16970822276304975,2.1466117159473326,0.2992707769213828,0.31022066885356636,2000
9,TARNet,radial_gan,0.13655040357446344,2.1466117159473326,0.2992707769213828,0.24960934031015966,2000
10,TLearner,radial_gan,0.18511288859694408,2.1466117159473326,0.2992707769213828,0.33837985678595495,2000
11,SLearner,radial_gan,0.1981728268827593,2.1466117159473326,0.2992707769213828,0.36225296513774435,2000
12,DRLearner,shared_source_target,0.5388320583151172,2.1466117159473326,0.2992707769213828,0.9849660718187325,2000
13,TARNet,shared_source_target,0.5445254613430048,2.1466117159473326,0.2992707769213828,0.9953734125274397,2000
14,TLearner,shared_source_target,0.5458518284152584,2.1466117159473326,0.2992707769213828,0.9977979649362781,2000
15,SLearner,shared_source_target,0.5620023437208825,2.1466117159473326,0.2992707769213828,1.0273205394990668,2000
0,DRLearner,htce,0.01908619053306245,0.870786809946172,0.04778379523216685,0.08731300486146894,4000
1,TARNet,htce,0.07114076339032102,0.870786809946172,0.04778379523216685,0.3254454475337908,4000
2,TLearner,htce,0.04878749921721468,0.870786809946172,0.04778379523216685,0.22318666205036983,4000
3,SLearner,htce,0.08339573712210534,0.870786809946172,0.04778379523216685,0.3815078964109984,4000
4,DRLearner,target,0.0731425907915189,0.870786809946172,0.04778379523216685,0.3346031453630059,4000
5,TARNet,target,0.10912911630290811,0.870786809946172,0.04778379523216685,0.49922958936084555,4000
6,TLearner,target,0.1028861083846154,0.870786809946172,0.04778379523216685,0.4706698943407299,4000
7,SLearner,target,0.09938207042929983,0.870786809946172,0.04778379523216685,0.4546400804028855,4000
8,DRLearner,radial_gan,0.09469968543590228,0.870786809946172,0.04778379523216685,0.4332197187553592,4000
9,TARNet,radial_gan,0.10529984338190906,0.870786809946172,0.04778379523216685,0.4817119330958143,4000
10,TLearner,radial_gan,0.09342420859390115,0.870786809946172,0.04778379523216685,0.4273848343391411,4000
11,SLearner,radial_gan,0.09484170543191764,0.870786809946172,0.04778379523216685,0.4338694132337327,4000
12,DRLearner,shared_source_target,0.8285413161365414,0.870786809946172,0.04778379523216685,3.7903023046134336,4000
13,TARNet,shared_source_target,0.8182608541099237,0.870786809946172,0.04778379523216685,3.743272593296589,4000
14,TLearner,shared_source_target,0.8245326112230316,0.870786809946172,0.04778379523216685,3.7719638063680576,4000
15,SLearner,shared_source_target,0.8345458782890179,0.870786809946172,0.04778379523216685,3.8177711891717214,4000
0,DRLearner,htce,0.016477812293132114,2.104826635645869,0.31727855183983744,0.029253591595373846,6000
1,TARNet,htce,0.02592057098464298,2.104826635645869,0.31727855183983744,0.04601762564194804,6000
2,TLearner,htce,0.02152836440545769,2.104826635645869,0.31727855183983744,0.03821999964741273,6000
3,SLearner,htce,0.04951156738148102,2.104826635645869,0.31727855183983744,0.08789948238628514,6000
4,DRLearner,target,0.09610942950272817,2.104826635645869,0.31727855183983744,0.17062616985320467,6000
5,TARNet,target,0.07050772974790925,2.104826635645869,0.31727855183983744,0.12517464658958483,6000
6,TLearner,target,0.12306856535722346,2.104826635645869,0.31727855183983744,0.2184875932037008,6000
7,SLearner,target,0.11979788089415953,2.104826635645869,0.31727855183983744,0.21268104159249657,6000
8,DRLearner,radial_gan,0.11476679616577669,2.104826635645869,0.31727855183983744,0.20374919461502025,6000
9,TARNet,radial_gan,0.12641407418158512,2.104826635645869,0.31727855183983744,0.2244269829167021,6000
10,TLearner,radial_gan,0.13230970240550508,2.104826635645869,0.31727855183983744,0.23489368184448375,6000
11,SLearner,radial_gan,0.1445500147630125,2.104826635645869,0.31727855183983744,0.25662430313913054,6000
12,DRLearner,shared_source_target,0.2771387446179162,2.104826635645869,0.31727855183983744,0.49201335141353836,6000
13,TARNet,shared_source_target,0.29154831771558887,2.104826635645869,0.31727855183983744,0.5175951312617464,6000
14,TLearner,shared_source_target,0.28612133091052616,2.104826635645869,0.31727855183983744,0.5079604265591714,6000
15,SLearner,shared_source_target,0.2959799544015293,2.104826635645869,0.31727855183983744,0.5254627587964775,6000
0,DRLearner,htce,0.06314897162995037,0.8763280552923532,0.044506223094317905,0.29933390561552653,8000
1,TARNet,htce,0.0518305811857082,0.8763280552923532,0.044506223094317905,0.24568334045969414,8000
2,TLearner,htce,0.028562072413550386,0.8763280552923532,0.044506223094317905,0.13538774214917876,8000
3,SLearner,htce,0.059055569460467854,0.8763280552923532,0.044506223094317905,0.2799306750161997,8000
4,DRLearner,target,0.04253212334437428,0.8763280552923532,0.044506223094317905,0.20160750470170194,8000
5,TARNet,target,0.0694910566687617,0.8763280552923532,0.044506223094317905,0.32939617005805333,8000
6,TLearner,target,0.06874871384192871,0.8763280552923532,0.044506223094317905,0.32587737360062696,8000
7,SLearner,target,0.08490517610145815,0.8763280552923532,0.044506223094317905,0.4024609952218078,8000
8,DRLearner,radial_gan,0.03862613258602836,0.8763280552923532,0.044506223094317905,0.18309262728065287,8000
9,TARNet,radial_gan,0.05373667333636879,0.8763280552923532,0.044506223094317905,0.2547184520884911,8000
10,TLearner,radial_gan,0.07266920896922706,0.8763280552923532,0.044506223094317905,0.3444610035174801,8000
11,SLearner,radial_gan,0.08115539590435919,0.8763280552923532,0.044506223094317905,0.3846865751065475,8000
12,DRLearner,shared_source_target,0.3133062822219203,0.8763280552923532,0.044506223094317905,1.485110377741895,8000
13,TARNet,shared_source_target,0.34847912320218655,0.8763280552923532,0.044506223094317905,1.6518339773582584,8000
14,TLearner,shared_source_target,0.3105409456548516,0.8763280552923532,0.044506223094317905,1.4720023417185575,8000
15,SLearner,shared_source_target,0.3335240917119322,0.8763280552923532,0.044506223094317905,1.5809452856023047,8000
