,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
7,SLearner,target,0.07225945743658226,0.06613231745367959,0.07889121411543829,0.25726480477644,6000
8,DRLearner,radial_gan,0.05199930303668008,0.06613231745367959,0.07889121411543829,0.18513272890241592,6000
9,TARNet,radial_gan,0.058957743637582834,0.06613231745367959,0.07889121411543829,0.209906812825075,6000
10,TLearner,radial_gan,0.06637383636999382,0.06613231745367959,0.07889121411543829,0.2363102722017543,6000
11,SLearner,radial_gan,0.07756034305672133,0.06613231745367959,0.07889121411543829,0.2761375081233227,6000
12,DRLearner,shared_source_target,0.09953031830280207,0.06613231745367959,0.07889121411543829,0.354357046342063,6000
13,TARNet,shared_source_target,0.11389170949976703,0.06613231745367959,0.07889121411543829,0.4054877997918501,6000
14,TLearner,shared_source_target,0.10827988818823353,0.06613231745367959,0.07889121411543829,0.38550807443314533,6000
15,SLearner,shared_source_target,0.11411390653219168,0.06613231745367959,0.07889121411543829,0.4062788862211774,6000
0,DRLearner,htce,0.015033055107817031,0.6892613985696184,0.11228771400647544,0.04486225806748174,8000
1,TARNet,htce,0.030779415183404775,0.6892613985696184,0.11228771400647544,0.0918531900016818,8000
2,TLearner,htce,0.019439585090656856,0.6892613985696184,0.11228771400647544,0.05801240511706322,8000
3,SLearner,htce,0.0216156168458997,0.6892613985696184,0.11228771400647544,0.06450620810432012,8000
4,DRLearner,target,0.04927391078400759,0.6892613985696184,0.11228771400647544,0.14704522039813203,8000
5,TARNet,target,0.05252811192810489,0.6892613985696184,0.11228771400647544,0.15675654058441096,8000
6,TLearner,target,0.0634468243813828,0.6892613985696184,0.11228771400647544,0.18934060898105176,8000
7,SLearner,target,0.07822690253465006,0.6892613985696184,0.11228771400647544,0.23344792287126936,8000
8,DRLearner,radial_gan,0.05914346117162975,0.6892613985696184,0.11228771400647544,0.17649833643635396,8000
9,TARNet,radial_gan,0.05279127176296436,0.6892613985696184,0.11228771400647544,0.15754187292968538,8000
10,TLearner,radial_gan,0.07765551405248615,0.6892613985696184,0.11228771400647544,0.2317427619868198,8000
11,SLearner,radial_gan,0.07621282719480217,0.6892613985696184,0.11228771400647544,0.22743743684460516,8000
12,DRLearner,shared_source_target,0.11936109419283264,0.6892613985696184,0.11228771400647544,0.356202260451464,8000
13,TARNet,shared_source_target,0.12954336705275765,0.6892613985696184,0.11228771400647544,0.3865886156852674,8000
14,TLearner,shared_source_target,0.12673099716179773,0.6892613985696184,0.11228771400647544,0.3781958264002835,8000
15,SLearner,shared_source_target,0.12771770589088732,0.6892613985696184,0.11228771400647544,0.3811404029567039,8000
