,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
13,TLearner,shared_source_target,0.3877157370099718,-0.9304146656563793,0.012661065606203399,3.44570663660572,500
14,SLearner,shared_source_target,0.3922122062744983,-0.9304146656563793,0.012661065606203399,3.4856676505835305,500
15,DRLearner,shared_source_target,0.41441463381853,-0.9304146656563793,0.012661065606203399,3.6829850267808757,500
0,TARNet,htce,0.04583058617051746,-0.9121521132756147,0.013797870012829904,0.3901659694767308,1000
1,TLearner,htce,0.016012362332358223,-0.9121521132756147,0.013797870012829904,0.13631680052646147,1000
2,SLearner,htce,0.023112745707634576,-0.9121521132756147,0.013797870012829904,0.19676394281183107,1000
3,DRLearner,htce,0.014056715945037716,-0.9121521132756147,0.013797870012829904,0.11966794803691112,1000
4,TARNet,target,0.12860985096920616,-0.9121521132756147,0.013797870012829904,1.0948842548284525,1000
5,TLearner,target,0.1064989243194248,-0.9121521132756147,0.013797870012829904,0.9066490203882157,1000
6,SLearner,target,0.11863021831472977,-0.9121521132756147,0.013797870012829904,1.0099254232924897,1000
7,DRLearner,target,0.07543748259618267,-0.9121521132756147,0.013797870012829904,0.6422160611805088,1000
8,TARNet,radial_gan,0.05938931295652141,-0.9121521132756147,0.013797870012829904,0.5055944250860216,1000
9,TLearner,radial_gan,0.08454067461624516,-0.9121521132756147,0.013797870012829904,0.7197135587387081,1000
10,SLearner,radial_gan,0.09227146860150327,-0.9121521132756147,0.013797870012829904,0.78552752670457,1000
11,DRLearner,radial_gan,0.10521258952043118,-0.9121521132756147,0.013797870012829904,0.8956981662565734,1000
12,TARNet,shared_source_target,0.3797371823645456,-0.9121521132756147,0.013797870012829904,3.2327870595496737,1000
13,TLearner,shared_source_target,0.35301264985946207,-0.9121521132756147,0.013797870012829904,3.0052751727310416,1000
14,SLearner,shared_source_target,0.3756049471637936,-0.9121521132756147,0.013797870012829904,3.1976084225754766,1000
15,DRLearner,shared_source_target,0.3602176018223953,-0.9121521132756147,0.013797870012829904,3.066612530651624,1000
0,TARNet,htce,0.07683175024660858,-0.9005890822705749,0.017374336699420984,0.5828900069970748,2000
1,TLearner,htce,0.0281285729707728,-0.9005890822705749,0.017374336699420984,0.21339959122531138,2000
2,SLearner,htce,0.03597207317656138,-0.9005890822705749,0.017374336699420984,0.27290491129363126,2000
3,DRLearner,htce,0.018010033747606166,-0.9005890822705749,0.017374336699420984,0.13663451194934995,2000
4,TARNet,target,0.12164127392407208,-0.9005890822705749,0.017374336699420984,0.9228409190361404,2000
5,TLearner,target,0.09454695082449623,-0.9005890822705749,0.017374336699420984,0.7172877443342548,2000
6,SLearner,target,0.09194885420700974,-0.9005890822705749,0.017374336699420984,0.6975770836935047,2000
7,DRLearner,target,0.0751292064060088,-0.9005890822705749,0.017374336699420984,0.5699735266621259,2000
8,TARNet,radial_gan,0.059886497364084405,-0.9005890822705749,0.017374336699420984,0.45433353731418213,2000
9,TLearner,radial_gan,0.07046362847207703,-0.9005890822705749,0.017374336699420984,0.5345777593416368,2000
10,SLearner,radial_gan,0.07252491281133534,-0.9005890822705749,0.017374336699420984,0.5502158521753513,2000
11,DRLearner,radial_gan,0.07149449112675112,-0.9005890822705749,0.017374336699420984,0.5423984784853155,2000
12,TARNet,shared_source_target,0.31270880600997686,-0.9005890822705749,0.017374336699420984,2.372389507438666,2000
13,TLearner,shared_source_target,0.308166353179693,-0.9005890822705749,0.017374336699420984,2.3379278382260096,2000
14,SLearner,shared_source_target,0.31406009264442986,-0.9005890822705749,0.017374336699420984,2.3826411478514276,2000
15,DRLearner,shared_source_target,0.3247047666215653,-0.9005890822705749,0.017374336699420984,2.4633977890720007,2000
0,TARNet,htce,0.03927740281906424,-1.1319460075467724,0.01860829188422841,0.28793171758606084,4000
1,TLearner,htce,0.03763026366458371,-1.1319460075467724,0.01860829188422841,0.27585699849025963,4000
2,SLearner,htce,0.029001652941154605,-1.1319460075467724,0.01860829188422841,0.21260305276927227,4000
3,DRLearner,htce,0.010483023116461395,-1.1319460075467724,0.01860829188422841,0.07684812728890665,4000
4,TARNet,target,0.03731751862729429,-1.1319460075467724,0.01860829188422841,0.27356435159178516,4000
5,TLearner,target,0.0730759990962892,-1.1319460075467724,0.01860829188422841,0.535699827991154,4000
6,SLearner,target,0.07559946668406195,-1.1319460075467724,0.01860829188422841,0.554198667137094,4000
7,DRLearner,target,0.048469725128524654,-1.1319460075467724,0.01860829188422841,0.3553180761841638,4000
8,TARNet,radial_gan,0.06486846554145279,-1.1319460075467724,0.01860829188422841,0.4755326818976186,4000
9,TLearner,radial_gan,0.07853038435529255,-1.1319460075467724,0.01860829188422841,0.5756844095388588,4000
10,SLearner,radial_gan,0.07706957999902062,-1.1319460075467724,0.01860829188422841,0.5649756590316989,4000
11,DRLearner,radial_gan,0.08981519540336526,-1.1319460075467724,0.01860829188422841,0.6584102211887224,4000
12,TARNet,shared_source_target,0.16110069678141292,-1.1319460075467724,0.01860829188422841,1.1809844083190968,4000
13,TLearner,shared_source_target,0.15166354632696902,-1.1319460075467724,0.01860829188422841,1.1118032826733037,4000
14,SLearner,shared_source_target,0.16547879898005796,-1.1319460075467724,0.01860829188422841,1.2130790580501456,4000
15,DRLearner,shared_source_target,0.14197297750438423,-1.1319460075467724,0.01860829188422841,1.0407644174426713,4000
0,TARNet,htce,0.042526251866294225,-0.910201560788102,0.016251747676649234,0.33358542835447974,6000
1,TLearner,htce,0.01583086069107407,-0.910201560788102,0.016251747676649234,0.12418081098366558,6000
2,SLearner,htce,0.023234077838997596,-0.910201560788102,0.016251747676649234,0.1822533016244097,6000
3,DRLearner,htce,0.011167637087430744,-0.910201560788102,0.016251747676649234,0.08760144235684766,6000
4,TARNet,target,0.030365054754312375,-0.910201560788102,0.016251747676649234,0.23819027900864484,6000
5,TLearner,target,0.04835527528402925,-0.910201560788102,0.016251747676649234,0.37930959139163184,6000
6,SLearner,target,0.055239940660430774,-0.910201560788102,0.016251747676649234,0.433314445990267,6000
7,DRLearner,target,0.04159820571785342,-0.910201560788102,0.016251747676649234,0.32630562685836617,6000
8,TARNet,radial_gan,0.029381358685304105,-0.910201560788102,0.016251747676649234,0.2304739470924802,6000
9,TLearner,radial_gan,0.04856712817550973,-0.910201560788102,0.016251747676649234,0.38097141284194086,6000
10,SLearner,radial_gan,0.052046658057774364,-0.910201560788102,0.016251747676649234,0.4082656232486528,6000
11,DRLearner,radial_gan,0.04077896364433678,-0.910201560788102,0.016251747676649234,0.3198793088541532,6000
12,TARNet,shared_source_target,0.13949626872844811,-0.910201560788102,0.016251747676649234,1.0942399227643473,6000
13,TLearner,shared_source_target,0.13505668604772203,-0.910201560788102,0.016251747676649234,1.0594148435421895,6000
14,SLearner,shared_source_target,0.1366032877063342,-0.910201560788102,0.016251747676649234,1.07154673276685,6000
15,DRLearner,shared_source_target,0.12357407770933786,-0.910201560788102,0.016251747676649234,0.9693426962664368,6000
0,TARNet,htce,0.03693724957844111,-0.9055831447684176,0.017503350912241807,0.2791926327056559,8000
1,TLearner,htce,0.03467723771623623,-0.9055831447684176,0.017503350912241807,0.26211018425710464,8000
