,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
0,DRLearner,htce,0.06420124942305754,-1.285712919675424,0.03916400311373987,0.32441426440096754,50
1,TARNet,htce,0.11493736916411958,-1.285712919675424,0.03916400311373987,0.5807881062228792,50
2,TLearner,htce,0.06313534708322753,-1.285712919675424,0.03916400311373987,0.3190281710366376,50
3,SLearner,htce,0.10043528871920938,-1.285712919675424,0.03916400311373987,0.5075078850107118,50
4,DRLearner,target,0.22024279719683537,-1.285712919675424,0.03916400311373987,1.112905211102667,50
5,TARNet,target,0.2697045652757681,-1.285712919675424,0.03916400311373987,1.3628396477607694,50
6,TLearner,target,0.2683245410294996,-1.285712919675424,0.03916400311373987,1.3558662702216728,50
7,SLearner,target,0.6229349455265089,-1.285712919675424,0.03916400311373987,3.1477422003264,50
8,DRLearner,radial_gan,0.6485786612194004,-1.285712919675424,0.03916400311373987,3.2773220330831934,50
9,TARNet,radial_gan,0.276408984363118,-1.285712919675424,0.03916400311373987,1.3967176362112137,50
10,TLearner,radial_gan,0.32665651809931867,-1.285712919675424,0.03916400311373987,1.6506226122277383,50
11,SLearner,radial_gan,0.5503353222139078,-1.285712919675424,0.03916400311373987,2.7808902526712176,50
12,DRLearner,shared_source_target,0.2584717926098778,-1.285712919675424,0.03916400311373987,1.3060795112472994,50
13,TARNet,shared_source_target,0.2861723363507682,-1.285712919675424,0.03916400311373987,1.4460526675637924,50
14,TLearner,shared_source_target,0.29038191682706704,-1.285712919675424,0.03916400311373987,1.4673240285719893,50
15,SLearner,shared_source_target,0.2714501661733445,-1.285712919675424,0.03916400311373987,1.3716603145891246,50
0,DRLearner,htce,0.06657355784582775,-1.3375480043812094,0.04695209363143099,0.30723754485607574,100
1,TARNet,htce,0.05495349583238951,-1.3375480043812094,0.04695209363143099,0.2536108582314573,100
2,TLearner,htce,0.06478232966230425,-1.3375480043812094,0.04695209363143099,0.29897101130746717,100
3,SLearner,htce,0.06685466282618092,-1.3375480043812094,0.04695209363143099,0.30853484677000576,100
4,DRLearner,target,0.18530677954033767,-1.3375480043812094,0.04695209363143099,0.8551923891916122,100
5,TARNet,target,0.22759961228048195,-1.3375480043812094,0.04695209363143099,1.0503741778258053,100
6,TLearner,target,0.2542788118089648,-1.3375480043812094,0.04695209363143099,1.173498914239005,100
7,SLearner,target,0.48088440878522315,-1.3375480043812094,0.04695209363143099,2.21928570284451,100
8,DRLearner,radial_gan,0.3066642239703337,-1.3375480043812094,0.04695209363143099,1.4152580441326656,100
9,TARNet,radial_gan,0.12991198941404025,-1.3375480043812094,0.04695209363143099,0.5995449539796479,100
10,TLearner,radial_gan,0.13767902996171652,-1.3375480043812094,0.04695209363143099,0.6353899132379761,100
11,SLearner,radial_gan,0.5949944764786922,-1.3375480043812094,0.04695209363143099,2.7459046515071615,100
12,DRLearner,shared_source_target,0.257409363227924,-1.3375480043812094,0.04695209363143099,1.187946436094967,100
13,TARNet,shared_source_target,0.27436228226494286,-1.3375480043812094,0.04695209363143099,1.266184303975479,100
14,TLearner,shared_source_target,0.2740291324388009,-1.3375480043812094,0.04695209363143099,1.2646468146484082,100
15,SLearner,shared_source_target,0.26164015220523784,-1.3375480043812094,0.04695209363143099,1.2074715637921267,100
0,DRLearner,htce,0.02838203953146958,-1.2964817068339531,0.04997988212602273,0.12695388245659833,200
1,TARNet,htce,0.07967304720856515,-1.2964817068339531,0.04997988212602273,0.3563804024393683,200
2,TLearner,htce,0.07465572087338922,-1.2964817068339531,0.04997988212602273,0.3339377214933405,200
3,SLearner,htce,0.07736180544517468,-1.2964817068339531,0.04997988212602273,0.3460421349997464,200
4,DRLearner,target,0.13632684522412689,-1.2964817068339531,0.04997988212602273,0.6097948762657698,200
5,TARNet,target,0.18558709187628697,-1.2964817068339531,0.04997988212602273,0.8301377292283723,200
6,TLearner,target,0.16943519899208326,-1.2964817068339531,0.04997988212602273,0.7578897320962722,200
7,SLearner,target,0.4468936766429069,-1.2964817068339531,0.04997988212602273,1.9989714703981676,200
8,DRLearner,radial_gan,0.14814707968791577,-1.2964817068339531,0.04997988212602273,0.662667209667371,200
9,TARNet,radial_gan,0.1528056124275381,-1.2964817068339531,0.04997988212602273,0.6835049939707319,200
10,TLearner,radial_gan,0.1633050839321042,-1.2964817068339531,0.04997988212602273,0.7304695072069683,200
11,SLearner,radial_gan,0.2190992373517237,-1.2964817068339531,0.04997988212602273,0.980038759872759,200
12,DRLearner,shared_source_target,0.26364374916771066,-1.2964817068339531,0.04997988212602273,1.1792879614991283,200
13,TARNet,shared_source_target,0.2892945335430654,-1.2964817068339531,0.04997988212602273,1.2940248415213553,200
14,TLearner,shared_source_target,0.2751294279601976,-1.2964817068339531,0.04997988212602273,1.2306638153639944,200
15,SLearner,shared_source_target,0.2829041721735791,-1.2964817068339531,0.04997988212602273,1.2654405255402077,200
0,DRLearner,htce,0.1036543712124839,-1.297758993367812,0.08906930138602027,0.3473150465973613,300
1,TARNet,htce,0.1429950845152246,-1.297758993367812,0.08906930138602027,0.4791341055920407,300
2,TLearner,htce,0.0953896118883877,-1.297758993367812,0.08906930138602027,0.31962229002388126,300
3,SLearner,htce,0.11403641908718738,-1.297758993367812,0.08906930138602027,0.3821022089639822,300
4,DRLearner,target,0.24534313757867218,-1.297758993367812,0.08906930138602027,0.8220720676198234,300
5,TARNet,target,0.227209737649964,-1.297758993367812,0.08906930138602027,0.7613124241283066,300
6,TLearner,target,0.2204434453404853,-1.297758993367812,0.08906930138602027,0.7386405859678052,300
7,SLearner,target,0.38003385341673473,-1.297758993367812,0.08906930138602027,1.2733806974472412,300
8,DRLearner,radial_gan,0.17061314413627318,-1.297758993367812,0.08906930138602027,0.5716740298809059,300
9,TARNet,radial_gan,0.20060567508795626,-1.297758993367812,0.08906930138602027,0.6721701031598882,300
10,TLearner,radial_gan,0.20557900228413745,-1.297758993367812,0.08906930138602027,0.6888342471480344,300
11,SLearner,radial_gan,0.23033817446379,-1.297758993367812,0.08906930138602027,0.771794887772252,300
12,DRLearner,shared_source_target,0.25520195018797875,-1.297758993367812,0.08906930138602027,0.8551060238412816,300
13,TARNet,shared_source_target,0.278765046155872,-1.297758993367812,0.08906930138602027,0.9340589679220547,300
14,TLearner,shared_source_target,0.2643770111970674,-1.297758993367812,0.08906930138602027,0.8858489313002723,300
15,SLearner,shared_source_target,0.26124390699488276,-1.297758993367812,0.08906930138602027,0.8753508286226199,300
0,DRLearner,htce,0.012739415096367755,-1.290842316180588,0.06348476649759778,0.05056089179616218,500
1,TARNet,htce,0.020443306775693604,-1.290842316180588,0.06348476649759778,0.08113652110576891,500
2,TLearner,htce,0.013239339935201181,-1.290842316180588,0.06348476649759778,0.05254502101177095,500
3,SLearner,htce,0.04299163382820972,-1.290842316180588,0.06348476649759778,0.17062756254391132,500
4,DRLearner,target,0.12783080564056046,-1.290842316180588,0.06348476649759778,0.5073419370761697,500
5,TARNet,target,0.1465388885328108,-1.290842316180588,0.06348476649759778,0.5815916061287462,500
6,TLearner,target,0.19463020696057912,-1.290842316180588,0.06348476649759778,0.7724590775917375,500
7,SLearner,target,0.21434552447606992,-1.290842316180588,0.06348476649759778,0.8507063148539824,500
8,DRLearner,radial_gan,0.09329926936017621,-1.290842316180588,0.06348476649759778,0.3702912753134049,500
9,TARNet,radial_gan,0.12991174715187748,-1.290842316180588,0.06348476649759778,0.5156008922787394,500
10,TLearner,radial_gan,0.11715412279851059,-1.290842316180588,0.06348476649759778,0.464967730581184,500
11,SLearner,radial_gan,0.14858623427522527,-1.290842316180588,0.06348476649759778,0.5897172245946257,500
12,DRLearner,shared_source_target,0.2545482093715736,-1.290842316180588,0.06348476649759778,1.0102649433734596,500
13,TARNet,shared_source_target,0.2628398274910439,-1.290842316180588,0.06348476649759778,1.0431731737264505,500
14,TLearner,shared_source_target,0.24853287219080053,-1.290842316180588,0.06348476649759778,0.9863909420936667,500
15,SLearner,shared_source_target,0.26032447307978357,-1.290842316180588,0.06348476649759778,1.0331900966970353,500
0,DRLearner,htce,0.014455799561105044,0.9709511979066039,0.16746101430484128,0.03532525122487204,1000
1,TARNet,htce,0.014525207855032533,0.9709511979066039,0.16746101430484128,0.035494862418615714,1000
2,TLearner,htce,0.017946408491467485,0.9709511979066039,0.16746101430484128,0.04385515902219689,1000
3,SLearner,htce,0.02301993375268865,0.9709511979066039,0.16746101430484128,0.05625319717226874,1000
4,DRLearner,target,0.11161960856166611,0.9709511979066039,0.16746101430484128,0.272761855710271,1000
5,TARNet,target,0.07967179311225842,0.9709511979066039,0.16746101430484128,0.19469183252921468,1000
6,TLearner,target,0.13468537091416505,0.9709511979066039,0.16746101430484128,0.32912704300766144,1000
7,SLearner,target,0.14094039425394758,0.9709511979066039,0.16746101430484128,0.34441227645056105,1000
