,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
0,DRLearner,htce,0.1044204622635131,0.12695232951566168,0.37075343601820643,0.17149166589566053,50
1,TARNet,htce,0.1897303184932485,0.12695232951566168,0.37075343601820643,0.31159762831935545,50
2,TLearner,htce,0.07446384978271804,0.12695232951566168,0.37075343601820643,0.12229336445587295,50
3,SLearner,htce,0.3460052981874651,0.12695232951566168,0.37075343601820643,0.5682509319404428,50
4,DRLearner,target,0.3987307877843617,0.12695232951566168,0.37075343601820643,0.6548429834419769,50
5,TARNet,target,0.23259418382127775,0.12695232951566168,0.37075343601820643,0.38199375099960825,50
6,TLearner,target,0.5070298021490627,0.12695232951566168,0.37075343601820643,0.8327044675387605,50
7,SLearner,target,0.6135750123820164,0.12695232951566168,0.37075343601820643,1.0076856465144175,50
8,DRLearner,radial_gan,1.8213018782817396,0.12695232951566168,0.37075343601820643,2.991157924748712,50
9,TARNet,radial_gan,0.3318685030538851,0.12695232951566168,0.37075343601820643,0.5450338105512913,50
10,TLearner,radial_gan,0.37051336829234954,0.12695232951566168,0.37075343601820643,0.6085009909716684,50
11,SLearner,radial_gan,0.5379349980663866,0.12695232951566168,0.37075343601820643,0.8834606451863821,50
12,DRLearner,shared_source_target,0.2545220407955127,0.12695232951566168,0.37075343601820643,0.4180062780514763,50
13,TARNet,shared_source_target,0.2559505901149468,0.12695232951566168,0.37075343601820643,0.42035241114927496,50
14,TLearner,shared_source_target,0.23559198907530093,0.12695232951566168,0.37075343601820643,0.386917102284396,50
15,SLearner,shared_source_target,0.2851044217169703,0.12695232951566168,0.37075343601820643,0.46823229063166594,50
0,DRLearner,htce,0.06869639268965498,0.295517322517005,0.3022414871407632,0.12495593649482814,100
1,TARNet,htce,0.10130370259697975,0.295517322517005,0.3022414871407632,0.18426730331511873,100
2,TLearner,htce,0.05874831167869824,0.295517322517005,0.3022414871407632,0.1068607828720425,100
3,SLearner,htce,0.22379796749107603,0.295517322517005,0.3022414871407632,0.40707937518381154,100
4,DRLearner,target,0.3207912723213774,0.295517322517005,0.3022414871407632,0.5835062407625012,100
5,TARNet,target,0.1766019617262529,0.295517322517005,0.3022414871407632,0.32123176560406025,100
6,TLearner,target,0.32646584745076634,0.295517322517005,0.3022414871407632,0.5938280614832251,100
7,SLearner,target,0.6230352200226841,0.295517322517005,0.3022414871407632,1.1332756545005536,100
8,DRLearner,radial_gan,0.3665820205733326,0.295517322517005,0.3022414871407632,0.6667977442402906,100
9,TARNet,radial_gan,0.2207040161813617,0.295517322517005,0.3022414871407632,0.40145160393938384,100
10,TLearner,radial_gan,0.27881611922509913,0.295517322517005,0.3022414871407632,0.5071551492524359,100
11,SLearner,radial_gan,0.6124185866745456,0.295517322517005,0.3022414871407632,1.1139644314435875,100
12,DRLearner,shared_source_target,0.2962603670478509,0.295517322517005,0.3022414871407632,0.5388855245719549,100
13,TARNet,shared_source_target,0.3468882432756652,0.295517322517005,0.3022414871407632,0.6309755665537875,100
14,TLearner,shared_source_target,0.354413028639592,0.295517322517005,0.3022414871407632,0.6446628442296304,100
15,SLearner,shared_source_target,0.3423164481566306,0.295517322517005,0.3022414871407632,0.6226596576946097,100
0,DRLearner,htce,0.07205570555122727,0.15089688404117113,0.2850693929495687,0.1349562740765711,200
1,TARNet,htce,0.0811758030257637,0.15089688404117113,0.2850693929495687,0.1520377024653827,200
2,TLearner,htce,0.07395700730263395,0.15089688404117113,0.2850693929495687,0.13851730506366874,200
3,SLearner,htce,0.15548485175816323,0.15089688404117113,0.2850693929495687,0.29121436127929645,200
4,DRLearner,target,0.23988819071234863,0.15089688404117113,0.2850693929495687,0.44929705657371183,200
5,TARNet,target,0.13175232511425028,0.15089688404117113,0.2850693929495687,0.246764676888816,200
6,TLearner,target,0.2039809127620794,0.15089688404117113,0.2850693929495687,0.38204474938542127,200
7,SLearner,target,0.509814705125209,0.15089688404117113,0.2850693929495687,0.9548541999110592,200
8,DRLearner,radial_gan,0.14005591344727827,0.15089688404117113,0.2850693929495687,0.2623168296894634,200
9,TARNet,radial_gan,0.2912453531597968,0.15089688404117113,0.2850693929495687,0.5454861263778413,200
10,TLearner,radial_gan,0.2569386097245024,0.15089688404117113,0.2850693929495687,0.4812315300997352,200
11,SLearner,radial_gan,0.22745311890382539,0.15089688404117113,0.2850693929495687,0.42600686815192457,200
12,DRLearner,shared_source_target,0.27082390624660735,0.15089688404117113,0.2850693929495687,0.5072379076479978,200
13,TARNet,shared_source_target,0.28159806478192695,0.15089688404117113,0.2850693929495687,0.5274172991495255,200
14,TLearner,shared_source_target,0.2665070897250482,0.15089688404117113,0.2850693929495687,0.49915275368045214,200
15,SLearner,shared_source_target,0.29135037523913204,0.15089688404117113,0.2850693929495687,0.5456828268114077,200
0,DRLearner,htce,0.07054440519639006,0.055425417014885354,0.2466937734733065,0.14203111026747126,300
1,TARNet,htce,0.09127851044426037,0.055425417014885354,0.2466937734733065,0.18377627745059918,300
2,TLearner,htce,0.05730981841553292,0.055425417014885354,0.2466937734733065,0.11538515515333658,300
3,SLearner,htce,0.12222380373373613,0.055425417014885354,0.2466937734733065,0.24608021709288402,300
4,DRLearner,target,0.20203342954231893,0.055425417014885354,0.2466937734733065,0.40676552916075737,300
5,TARNet,target,0.11277341343359137,0.055425417014885354,0.2466937734733065,0.22705320250464298,300
6,TLearner,target,0.18657692819684268,0.055425417014885354,0.2466937734733065,0.3756460655996557,300
7,SLearner,target,0.47666169657937507,0.055425417014885354,0.2466937734733065,0.959690421921788,300
8,DRLearner,radial_gan,0.1940235284817008,0.055425417014885354,0.2466937734733065,0.39063873444748354,300
9,TARNet,radial_gan,0.21767321504402562,0.055425417014885354,0.2466937734733065,0.4382540092601852,300
10,TLearner,radial_gan,0.19535364859700216,0.055425417014885354,0.2466937734733065,0.39331674181375753,300
11,SLearner,radial_gan,0.2865025856105337,0.055425417014885354,0.2466937734733065,0.5768321416203204,300
12,DRLearner,shared_source_target,0.3186979499211683,0.055425417014885354,0.2466937734733065,0.641652921181435,300
13,TARNet,shared_source_target,0.33687736427679604,0.055425417014885354,0.2466937734733065,0.6782545821884846,300
14,TLearner,shared_source_target,0.33769147711219627,0.055425417014885354,0.2466937734733065,0.6798936824059006,300
15,SLearner,shared_source_target,0.33401611708170653,0.055425417014885354,0.2466937734733065,0.6724938685679372,300
0,DRLearner,htce,0.02394923987497657,0.11800945303565717,0.24746757430536132,0.0481429372185237,500
1,TARNet,htce,0.04867864493798922,0.11800945303565717,0.24746757430536132,0.09785416820602597,500
2,TLearner,htce,0.01934251743489637,0.11800945303565717,0.24746757430536132,0.03888247006492213,500
3,SLearner,htce,0.07167724920799706,0.11800945303565717,0.24746757430536132,0.14408613077622598,500
4,DRLearner,target,0.19354582040412244,0.11800945303565717,0.24746757430536132,0.38906722423199436,500
5,TARNet,target,0.1411017131341319,0.11800945303565717,0.24746757430536132,0.28364369609660933,500
6,TLearner,target,0.18068599471662317,0.11800945303565717,0.24746757430536132,0.3632163085475549,500
7,SLearner,target,0.27568020743020855,0.11800945303565717,0.24746757430536132,0.5541743699585833,500
8,DRLearner,radial_gan,0.13544817641564535,0.11800945303565717,0.24746757430536132,0.27227891522165965,500
9,TARNet,radial_gan,0.19152063030073346,0.11800945303565717,0.24746757430536132,0.3849961722690925,500
10,TLearner,radial_gan,0.156987924644278,0.11800945303565717,0.24746757430536132,0.3155782747039356,500
11,SLearner,radial_gan,0.1992773593633004,0.11800945303565717,0.24746757430536132,0.40058880578187633,500
12,DRLearner,shared_source_target,0.2659466787482033,0.11800945303565717,0.24746757430536132,0.5346079593877787,500
13,TARNet,shared_source_target,0.2890866825605153,0.11800945303565717,0.24746757430536132,0.5811241643524518,500
14,TLearner,shared_source_target,0.308827435206573,0.11800945303565717,0.24746757430536132,0.6208071697524925,500
15,SLearner,shared_source_target,0.304056801126784,0.11800945303565717,0.24746757430536132,0.6112172062215077,500
0,DRLearner,htce,0.023902986193712946,0.07054202949669869,0.23611510536922672,0.04919152367358404,1000
1,TARNet,htce,0.03388391610085419,0.07054202949669869,0.23611510536922672,0.06973193422449085,1000
2,TLearner,htce,0.028757110780595202,0.07054202949669869,0.23611510536922672,0.05918114516250704,1000
3,SLearner,htce,0.043171108851914795,0.07054202949669869,0.23611510536922672,0.08884465756259405,1000
4,DRLearner,target,0.11817032540186016,0.07054202949669869,0.23611510536922672,0.24319046634640507,1000
5,TARNet,target,0.0965279012593043,0.07054202949669869,0.23611510536922672,0.19865110164383476,1000
6,TLearner,target,0.1381947517196556,0.07054202949669869,0.23611510536922672,0.2844000471610758,1000
7,SLearner,target,0.16258789884107477,0.07054202949669869,0.23611510536922672,0.33460030516951333,1000
8,DRLearner,radial_gan,0.17693863753361608,0.07054202949669869,0.23611510536922672,0.3641336319432719,1000
9,TARNet,radial_gan,0.10443713337309847,0.07054202949669869,0.23611510536922672,0.21492802937213304,1000
10,TLearner,radial_gan,0.12020276404528231,0.07054202949669869,0.23611510536922672,0.24737315518840858,1000
11,SLearner,radial_gan,0.13616366846271927,0.07054202949669869,0.23611510536922672,0.28022014765785463,1000
12,DRLearner,shared_source_target,0.2891602955184866,0.07054202949669869,0.23611510536922672,0.5950819452926556,1000
13,TARNet,shared_source_target,0.31392098766661525,0.07054202949669869,0.23611510536922672,0.6460385983278887,1000
14,TLearner,shared_source_target,0.2908902346962065,0.07054202949669869,0.23611510536922672,0.5986421006358006,1000
15,SLearner,shared_source_target,0.30172442801965704,0.07054202949669869,0.23611510536922672,0.6209384979576917,1000
0,DRLearner,htce,0.016214454920278974,0.4458238857257604,0.028572866194909806,0.09592359569296147,2000
1,TARNet,htce,0.02512454959594253,0.4458238857257604,0.028572866194909806,0.14863510054814005,2000
2,TLearner,htce,0.024596462809165328,0.4458238857257604,0.028572866194909806,0.1455109755821964,2000
3,SLearner,htce,0.03820124277635503,0.4458238857257604,0.028572866194909806,0.22599591445191164,2000
4,DRLearner,target,0.07066786230653452,0.4458238857257604,0.028572866194909806,0.41806619375776455,2000
5,TARNet,target,0.14046259834602295,0.4458238857257604,0.028572866194909806,0.8309670328094462,2000
6,TLearner,target,0.16001202222174069,0.4458238857257604,0.028572866194909806,0.9466200745616761,2000
7,SLearner,target,0.14210268801563822,0.4458238857257604,0.028572866194909806,0.8406696900459603,2000
8,DRLearner,radial_gan,0.07261770273079107,0.4458238857257604,0.028572866194909806,0.4296013150703076,2000
9,TARNet,radial_gan,0.10496116477689287,0.4458238857257604,0.028572866194909806,0.6209430032044365,2000
