,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
0,DRLearner,htce,0.23601687243308334,0.11109448714201942,0.07974428600681664,0.8357824819555876,50
1,TARNet,htce,0.2654341043462654,0.11109448714201942,0.07974428600681664,0.9399547254363297,50
2,TLearner,htce,0.23732602333741226,0.11109448714201942,0.07974428600681664,0.8404184445492562,50
3,SLearner,htce,0.2970586583839906,0.11109448714201942,0.07974428600681664,1.0519435336597014,50
4,DRLearner,target,0.26332830676718944,0.11109448714201942,0.07974428600681664,0.9324976792133518,50
5,TARNet,target,0.3476486261373809,0.11109448714201942,0.07974428600681664,1.231092627430401,50
6,TLearner,target,0.3204817816242942,0.11109448714201942,0.07974428600681664,1.1348894513609158,50
7,SLearner,target,0.36437134785694786,0.11109448714201942,0.07974428600681664,1.2903110965158897,50
8,DRLearner,radial_gan,0.24883918564749433,0.11109448714201942,0.07974428600681664,0.8811888321553631,50
9,TARNet,radial_gan,0.336396764773663,0.11109448714201942,0.07974428600681664,1.191247558218857,50
10,TLearner,radial_gan,0.29969579640661487,0.11109448714201942,0.07974428600681664,1.0612821616106896,50
11,SLearner,radial_gan,0.2807960003705901,0.11109448714201942,0.07974428600681664,0.9943542412607503,50
12,DRLearner,shared_source_target,0.4188930998772318,0.11109448714201942,0.07974428600681664,1.4833834169577247,50
13,TARNet,shared_source_target,0.3893359481758029,0.11109448714201942,0.07974428600681664,1.3787156897995232,50
14,TLearner,shared_source_target,0.44910786761260485,0.11109448714201942,0.07974428600681664,1.5903798927149466,50
15,SLearner,shared_source_target,0.3851594872040401,0.11109448714201942,0.07974428600681664,1.3639260144649334,50
0,DRLearner,htce,0.10815520500412043,-0.009988298459720902,0.039601535500781646,0.5434898178505787,100
1,TARNet,htce,0.10392743044890988,-0.009988298459720902,0.039601535500781646,0.5222448632241495,100
2,TLearner,htce,0.14206560957171852,-0.009988298459720902,0.039601535500781646,0.7138927087792325,100
3,SLearner,htce,0.15432763399095656,-0.009988298459720902,0.039601535500781646,0.7755105053322244,100
4,DRLearner,target,0.14197454038778462,-0.009988298459720902,0.039601535500781646,0.7134350777832379,100
5,TARNet,target,0.21507621753150816,-0.009988298459720902,0.039601535500781646,1.0807777053886363,100
6,TLearner,target,0.2024645708464984,-0.009988298459720902,0.039601535500781646,1.0174030249063546,100
7,SLearner,target,0.30819051442748346,-0.009988298459720902,0.039601535500781646,1.548685581457572,100
8,DRLearner,radial_gan,0.16015755477356883,-0.009988298459720902,0.039601535500781646,0.8048063915922018,100
9,TARNet,radial_gan,0.22106887325883254,-0.009988298459720902,0.039601535500781646,1.1108913496608714,100
10,TLearner,radial_gan,0.2005979021626551,-0.009988298459720902,0.039601535500781646,1.0080228436850187,100
11,SLearner,radial_gan,0.2222663124070047,-0.009988298459720902,0.039601535500781646,1.1169085911288381,100
12,DRLearner,shared_source_target,0.3177915613688328,-0.009988298459720902,0.039601535500781646,1.5969317222986903,100
13,TARNet,shared_source_target,0.29835127840916237,-0.009988298459720902,0.039601535500781646,1.4992425186740244,100
14,TLearner,shared_source_target,0.37104080005435663,-0.009988298459720902,0.039601535500781646,1.8645140271241933,100
15,SLearner,shared_source_target,0.3180829607936651,-0.009988298459720902,0.039601535500781646,1.598396031115985,100
0,DRLearner,htce,0.06598667837907851,-0.04133758716944886,0.027927280515668822,0.3948589113839118,200
1,TARNet,htce,0.05135283935256515,-0.04133758716944886,0.027927280515668822,0.30729121000362053,200
2,TLearner,htce,0.034654640417781817,-0.04133758716944886,0.027927280515668822,0.20737054699369048,200
3,SLearner,htce,0.07587979827804711,-0.04133758716944886,0.027927280515668822,0.4540585354513024,200
4,DRLearner,target,0.09330602750843767,-0.04133758716944886,0.027927280515668822,0.5583356724805266,200
5,TARNet,target,0.19916505877982105,-0.04133758716944886,0.027927280515668822,1.1917874975268783,200
6,TLearner,target,0.19647911668903636,-0.04133758716944886,0.027927280515668822,1.1757150387206516,200
7,SLearner,target,0.2904324449883886,-0.04133758716944886,0.027927280515668822,1.7379241064366553,200
8,DRLearner,radial_gan,0.0728453512940893,-0.04133758716944886,0.027927280515668822,0.4359006517364333,200
9,TARNet,radial_gan,0.18534617682308882,-0.04133758716944886,0.027927280515668822,1.1090964329057489,200
10,TLearner,radial_gan,0.12989774748286836,-0.04133758716944886,0.027927280515668822,0.7772975458417664,200
11,SLearner,radial_gan,0.15896435011951407,-0.04133758716944886,0.027927280515668822,0.9512297296804605,200
12,DRLearner,shared_source_target,0.2631362681185304,-0.04133758716944886,0.027927280515668822,1.5745860062544192,200
13,TARNet,shared_source_target,0.28555637408364765,-0.04133758716944886,0.027927280515668822,1.708746095108126,200
14,TLearner,shared_source_target,0.2845665417061323,-0.04133758716944886,0.027927280515668822,1.7028230187442432,200
15,SLearner,shared_source_target,0.28264751442138875,-0.04133758716944886,0.027927280515668822,1.691339715702123,200
0,DRLearner,htce,0.05076415237070278,-0.016568483769154457,0.031134833052437656,0.2876960295658646,300
1,TARNet,htce,0.06420317727942797,-0.016568483769154457,0.031134833052437656,0.3638591077798595,300
2,TLearner,htce,0.03369659928659143,-0.016568483769154457,0.031134833052437656,0.1909689686893927,300
3,SLearner,htce,0.10792290682952309,-0.016568483769154457,0.031134833052437656,0.6116322314874235,300
4,DRLearner,target,0.12585859311265804,-0.016568483769154457,0.031134833052437656,0.7132792696082617,300
5,TARNet,target,0.19384984302902855,-0.016568483769154457,0.031134833052437656,1.0986065474739164,300
6,TLearner,target,0.2305437956243623,-0.016568483769154457,0.031134833052437656,1.306562437166819,300
7,SLearner,target,0.24574832035080144,-0.016568483769154457,0.031134833052437656,1.3927311446297068,300
8,DRLearner,radial_gan,0.10681408147439089,-0.016568483769154457,0.031134833052437656,0.6053481779327817,300
9,TARNet,radial_gan,0.17291295073891366,-0.016568483769154457,0.031134833052437656,0.9799507539263715,300
10,TLearner,radial_gan,0.17201694761476838,-0.016568483769154457,0.031134833052437656,0.9748728292638497,300
11,SLearner,radial_gan,0.1910870784626455,-0.016568483769154457,0.031134833052437656,1.0829491128619995,300
12,DRLearner,shared_source_target,0.2718927637252433,-0.016568483769154457,0.031134833052437656,1.5408997282221204,300
13,TARNet,shared_source_target,0.2758394210934402,-0.016568483769154457,0.031134833052437656,1.563266646645098,300
14,TLearner,shared_source_target,0.29197352681201977,-0.016568483769154457,0.031134833052437656,1.6547035748525334,300
15,SLearner,shared_source_target,0.28951164988363803,-0.016568483769154457,0.031134833052437656,1.640751362819067,300
0,DRLearner,htce,0.01824281788852622,-0.03138957428833182,0.034310050215955144,0.09848753002917894,500
1,TARNet,htce,0.022111449470997788,-0.03138957428833182,0.034310050215955144,0.11937311752332014,500
2,TLearner,htce,0.02583507956931472,-0.03138957428833182,0.034310050215955144,0.13947588527370142,500
3,SLearner,htce,0.10942133607593063,-0.03138957428833182,0.034310050215955144,0.5907331415827508,500
4,DRLearner,target,0.10519424517113765,-0.03138957428833182,0.034310050215955144,0.5679123391735075,500
5,TARNet,target,0.18098086054947216,-0.03138957428833182,0.034310050215955144,0.9770616604841172,500
6,TLearner,target,0.22940784552247503,-0.03138957428833182,0.034310050215955144,1.238504501491205,500
7,SLearner,target,0.20658920844814735,-0.03138957428833182,0.034310050215955144,1.115313489125936,500
8,DRLearner,radial_gan,0.10320277765078997,-0.03138957428833182,0.034310050215955144,0.5571610002953326,500
9,TARNet,radial_gan,0.18686456770225382,-0.03138957428833182,0.034310050215955144,1.0088260396734166,500
10,TLearner,radial_gan,0.17550520326015767,-0.03138957428833182,0.034310050215955144,0.9475002207434928,500
11,SLearner,radial_gan,0.18241297866325928,-0.03138957428833182,0.034310050215955144,0.9847932388290204,500
12,DRLearner,shared_source_target,0.26143241270918294,-0.03138957428833182,0.034310050215955144,1.411395583436175,500
13,TARNet,shared_source_target,0.2982090504974596,-0.03138957428833182,0.034310050215955144,1.6099416765166312,500
14,TLearner,shared_source_target,0.29181489116138265,-0.03138957428833182,0.034310050215955144,1.5754215183112856,500
15,SLearner,shared_source_target,0.2699642975313899,-0.03138957428833182,0.034310050215955144,1.4574566836328229,500
0,DRLearner,htce,0.013193161733321346,-0.02598790468780591,0.035554046079673024,0.06996879119553416,1000
1,TARNet,htce,0.027652303153144493,-0.02598790468780591,0.035554046079673024,0.14665159606975403,1000
2,TLearner,htce,0.03387149492981188,-0.02598790468780591,0.035554046079673024,0.17963454129717343,1000
3,SLearner,htce,0.030516744756603195,-0.02598790468780591,0.035554046079673024,0.16184291415524432,1000
4,DRLearner,target,0.08131766661975257,-0.02598790468780591,0.035554046079673024,0.4312612057089637,1000
5,TARNet,target,0.15624772425258351,-0.02598790468780591,0.035554046079673024,0.8286462800948468,1000
6,TLearner,target,0.16933777196487312,-0.02598790468780591,0.035554046079673024,0.8980682150058347,1000
7,SLearner,target,0.16619177521739556,-0.02598790468780591,0.035554046079673024,0.8813836935866712,1000
