,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
0,DRLearner,htce,0.06975407908952609,-1.3544105995422495,0.27631870243999873,0.13269802801979147,50
1,TARNet,htce,0.12335689323995395,-1.3544105995422495,0.27631870243999873,0.23467038328440565,50
2,TLearner,htce,0.08564480557004144,-1.3544105995422495,0.27631870243999873,0.16292806037474364,50
3,SLearner,htce,0.2851442087338918,-1.3544105995422495,0.27631870243999873,0.5424496272352451,50
4,DRLearner,target,0.4074415011084661,-1.3544105995422495,0.27631870243999873,0.7751042582201547,50
5,TARNet,target,0.48515610238918605,-1.3544105995422495,0.27631870243999873,0.9229461403423485,50
6,TLearner,target,0.4946901568559545,-1.3544105995422495,0.27631870243999873,0.9410834341506389,50
7,SLearner,target,0.8021959320484237,-1.3544105995422495,0.27631870243999873,1.5260730219332563,50
8,DRLearner,radial_gan,0.4288804849082343,-1.3544105995422495,0.27631870243999873,0.8158891257162361,50
9,TARNet,radial_gan,0.49069805962766816,-1.3544105995422495,0.27631870243999873,0.9334889904023819,50
10,TLearner,radial_gan,0.6009418956780359,-1.3544105995422495,0.27631870243999873,1.1432134944911705,50
11,SLearner,radial_gan,0.37105074610286404,-1.3544105995422495,0.27631870243999873,0.7058755981844173,50
12,DRLearner,shared_source_target,1.4671088178163183,-1.3544105995422495,0.27631870243999873,2.7909829726919213,50
13,TARNet,shared_source_target,1.4209785533029924,-1.3544105995422495,0.27631870243999873,2.703226167457733,50
14,TLearner,shared_source_target,1.4568113707345343,-1.3544105995422495,0.27631870243999873,2.771393424105994,50
15,SLearner,shared_source_target,1.4508945039458634,-1.3544105995422495,0.27631870243999873,2.760137357576828,50
0,DRLearner,htce,0.07632643423569999,-1.3884466973932867,0.18669622985648368,0.17664737975576789,100
1,TARNet,htce,0.08786409679110319,-1.3884466973932867,0.18669622985648368,0.20334976510007022,100
2,TLearner,htce,0.089708131249866,-1.3884466973932867,0.18669622985648368,0.207617537577347,100
3,SLearner,htce,0.07298589334830273,-1.3884466973932867,0.18669622985648368,0.16891614220177079,100
4,DRLearner,target,0.2704163122488027,-1.3884466973932867,0.18669622985648368,0.6258425862586148,100
5,TARNet,target,0.3537914681987959,-1.3884466973932867,0.18669622985648368,0.8188032948620585,100
6,TLearner,target,0.2948889424049884,-1.3884466973932867,0.18669622985648368,0.6824812336173066,100
7,SLearner,target,0.5787908071091028,-1.3884466973932867,0.18669622985648368,1.3395343373020787,100
8,DRLearner,radial_gan,0.2993275411226539,-1.3884466973932867,0.18669622985648368,0.6927537799652951,100
9,TARNet,radial_gan,0.4238505584733145,-1.3884466973932867,0.18669622985648368,0.9809457406476108,100
10,TLearner,radial_gan,0.2991473255646624,-1.3884466973932867,0.18669622985648368,0.69233669502704,100
11,SLearner,radial_gan,0.3235079776872672,-1.3884466973932867,0.18669622985648368,0.7487161841213592,100
12,DRLearner,shared_source_target,1.361062064771239,-1.3884466973932867,0.18669622985648368,3.1499971121978567,100
13,TARNet,shared_source_target,1.3376663585811637,-1.3884466973932867,0.18669622985648368,3.095850862115607,100
14,TLearner,shared_source_target,1.3958159982894327,-1.3884466973932867,0.18669622985648368,3.2304304686577816,100
15,SLearner,shared_source_target,1.4012697493212152,-1.3884466973932867,0.18669622985648368,3.243052450010005,100
0,DRLearner,htce,0.03917019553148636,-1.422925834746348,0.2751718641573536,0.07467130243992548,200
1,TARNet,htce,0.037450229265813276,-1.422925834746348,0.2751718641573536,0.07139247986914445,200
2,TLearner,htce,0.032920400393549515,-1.422925834746348,0.2751718641573536,0.06275713309253675,200
3,SLearner,htce,0.11634520685051876,-1.422925834746348,0.2751718641573536,0.22179230944066503,200
4,DRLearner,target,0.32485419322259573,-1.422925834746348,0.2751718641573536,0.6192791580910948,200
5,TARNet,target,0.22450558760534692,-1.422925834746348,0.2751718641573536,0.4279816427787924,200
6,TLearner,target,0.35290164968294885,-1.422925834746348,0.2751718641573536,0.6727468540166402,200
7,SLearner,target,0.5672239096330368,-1.422925834746348,0.2751718641573536,1.0813157180519755,200
8,DRLearner,radial_gan,0.20421157855076325,-1.422925834746348,0.2751718641573536,0.38929457299852316,200
9,TARNet,radial_gan,0.22443085748984504,-1.422925834746348,0.2751718641573536,0.42783918254901065,200
10,TLearner,radial_gan,0.37591490393813803,-1.422925834746348,0.2751718641573536,0.7166177013611422,200
11,SLearner,radial_gan,0.2823311640986953,-1.422925834746348,0.2751718641573536,0.5382162497933777,200
12,DRLearner,shared_source_target,1.3409717086027784,-1.422925834746348,0.2751718641573536,2.5563340355544573,200
13,TARNet,shared_source_target,1.3862045137404575,-1.422925834746348,0.2751718641573536,2.64256267002545,200
14,TLearner,shared_source_target,1.360230234200886,-1.422925834746348,0.2751718641573536,2.593047132590886,200
15,SLearner,shared_source_target,1.3489269821686214,-1.422925834746348,0.2751718641573536,2.5714994088789256,200
0,DRLearner,htce,0.0319678420794051,-1.4085993416545388,0.19000606746431056,0.07333808852830646,300
1,TARNet,htce,0.029785835531007766,-1.4085993416545388,0.19000606746431056,0.0683323021190073,300
2,TLearner,htce,0.04002158307663011,-1.4085993416545388,0.19000606746431056,0.09181434253292244,300
3,SLearner,htce,0.07185796517852698,-1.4085993416545388,0.19000606746431056,0.1648508460044559,300
4,DRLearner,target,0.26407360099743377,-1.4085993416545388,0.19000606746431056,0.6058167166815183,300
5,TARNet,target,0.2051060566451626,-1.4085993416545388,0.19000606746431056,0.4705380520390352,300
6,TLearner,target,0.2932645244829732,-1.4085993416545388,0.19000606746431056,0.6727842187571338,300
7,SLearner,target,0.527273944253049,-1.4085993416545388,0.19000606746431056,1.2096300746934572,300
8,DRLearner,radial_gan,0.15411206777635458,-1.4085993416545388,0.19000606746431056,0.3535516861535055,300
9,TARNet,radial_gan,0.15273159112108384,-1.4085993416545388,0.19000606746431056,0.35038470607070754,300
10,TLearner,radial_gan,0.28865208480424775,-1.4085993416545388,0.19000606746431056,0.6622027253723249,300
11,SLearner,radial_gan,0.20678092153002559,-1.4085993416545388,0.19000606746431056,0.474380394255752,300
12,DRLearner,shared_source_target,1.440840884502796,-1.4085993416545388,0.19000606746431056,3.3054629111467344,300
13,TARNet,shared_source_target,1.408262925197767,-1.4085993416545388,0.19000606746431056,3.230725140056361,300
14,TLearner,shared_source_target,1.3842160759146085,-1.4085993416545388,0.19000606746431056,3.175558765135757,300
15,SLearner,shared_source_target,1.4167538660608645,-1.4085993416545388,0.19000606746431056,3.2502043833271363,300
0,DRLearner,htce,0.026143103144054047,-1.4272021910000237,0.1475981159096462,0.06804821373780544,500
1,TARNet,htce,0.016615359113493586,-1.4272021910000237,0.1475981159096462,0.04324832832794594,500
2,TLearner,htce,0.014703250920379078,-1.4272021910000237,0.1475981159096462,0.038271277734605855,500
3,SLearner,htce,0.048877117334735536,-1.4272021910000237,0.1475981159096462,0.12722286673295477,500
4,DRLearner,target,0.16943176063383555,-1.4272021910000237,0.1475981159096462,0.4410160721186686,500
5,TARNet,target,0.14646355732488886,-1.4272021910000237,0.1475981159096462,0.38123184530640325,500
6,TLearner,target,0.3117229138236694,-1.4272021910000237,0.1475981159096462,0.8113875139443434,500
7,SLearner,target,0.32932635273526994,-1.4272021910000237,0.1475981159096462,0.8572077276724692,500
8,DRLearner,radial_gan,0.13615976927602275,-1.4272021910000237,0.1475981159096462,0.3544119851086763,500
9,TARNet,radial_gan,0.16580866309322675,-1.4272021910000237,0.1475981159096462,0.4315854657182827,500
10,TLearner,radial_gan,0.2229673842669569,-1.4272021910000237,0.1475981159096462,0.5803646237997612,500
11,SLearner,radial_gan,0.18444864644392628,-1.4272021910000237,0.1475981159096462,0.48010371407343344,500
12,DRLearner,shared_source_target,1.392759055602387,-1.4272021910000237,0.1475981159096462,3.625230156445706,500
13,TARNet,shared_source_target,1.3376922014863843,-1.4272021910000237,0.1475981159096462,3.481895945579214,500
14,TLearner,shared_source_target,1.3618189560339828,-1.4272021910000237,0.1475981159096462,3.5446957800597643,500
15,SLearner,shared_source_target,1.4029361943217789,-1.4272021910000237,0.1475981159096462,3.651720359502338,500
0,DRLearner,htce,0.01770383643466348,-1.366843844908452,0.20302802357409655,0.039290666418923884,1000
1,TARNet,htce,0.0251987989679964,-1.366843844908452,0.20302802357409655,0.05592446631909304,1000
2,TLearner,htce,0.029289197334099563,-1.366843844908452,0.20302802357409655,0.06500241269055847,1000
3,SLearner,htce,0.04035424908791355,-1.366843844908452,0.20302802357409655,0.08955942093968591,1000
4,DRLearner,target,0.15234129268317245,-1.366843844908452,0.20302802357409655,0.33809569664361594,1000
5,TARNet,target,0.1335790949382829,-1.366843844908452,0.20302802357409655,0.2964561765542318,1000
6,TLearner,target,0.21711730301618162,-1.366843844908452,0.20302802357409655,0.48185508028544793,1000
7,SLearner,target,0.26151678020389807,-1.366843844908452,0.20302802357409655,0.580392199841159,1000
8,DRLearner,radial_gan,0.14671142075377377,-1.366843844908452,0.20302802357409655,0.3256011494433175,1000
9,TARNet,radial_gan,0.1413961192404026,-1.366843844908452,0.20302802357409655,0.31380473800172937,1000
10,TLearner,radial_gan,0.15654669356448084,-1.366843844908452,0.20302802357409655,0.3474288716192848,1000
11,SLearner,radial_gan,0.16878859113724318,-1.366843844908452,0.20302802357409655,0.37459768983793224,1000
12,DRLearner,shared_source_target,1.3268808084816173,-1.366843844908452,0.20302802357409655,2.9447872169473213,1000
13,TARNet,shared_source_target,1.2722912512345563,-1.366843844908452,0.20302802357409655,2.8236349406219787,1000
14,TLearner,shared_source_target,1.3251380513770614,-1.366843844908452,0.20302802357409655,2.9409194627293576,1000
15,SLearner,shared_source_target,1.2976166300735041,-1.366843844908452,0.20302802357409655,2.879840329525465,1000
0,DRLearner,htce,0.01872334459341593,-1.3973372136022155,0.19850060179467063,0.04202449627239782,2000
1,TARNet,htce,0.04391116159240293,-1.3973372136022155,0.19850060179467063,0.09855848336549396,2000
2,TLearner,htce,0.026405458933599784,-1.3973372136022155,0.19850060179467063,0.05926698112025539,2000
3,SLearner,htce,0.040564007542360746,-1.3973372136022155,0.19850060179467063,0.09104580515795817,2000
4,DRLearner,target,0.13379023669635726,-1.3973372136022155,0.19850060179467063,0.30029182421320333,2000
5,TARNet,target,0.12581087418185002,-1.3973372136022155,0.19850060179467063,0.2823821666424647,2000
6,TLearner,target,0.17309569024005494,-1.3973372136022155,0.19850060179467063,0.3885128083269541,2000
7,SLearner,target,0.1733100329396971,-1.3973372136022155,0.19850060179467063,0.388993899936265,2000
8,DRLearner,radial_gan,0.20500823424040834,-1.3973372136022155,0.19850060179467063,0.46014042697673235,2000
9,TARNet,radial_gan,0.13030992748024697,-1.3973372136022155,0.19850060179467063,0.2924802795957609,2000
10,TLearner,radial_gan,0.1574083530928587,-1.3973372136022155,0.19850060179467063,0.353302622551811,2000
11,SLearner,radial_gan,0.16514227338008647,-1.3973372136022155,0.19850060179467063,0.3706613857076158,2000
12,DRLearner,shared_source_target,1.15748449244646,-1.3973372136022155,0.19850060179467063,2.5979708110098962,2000
13,TARNet,shared_source_target,1.1623637817255723,-1.3973372136022155,0.19850060179467063,2.6089223625929456,2000
14,TLearner,shared_source_target,1.198822069944179,-1.3973372136022155,0.19850060179467063,2.6907528918392867,2000
15,SLearner,shared_source_target,1.163622088213923,-1.3973372136022155,0.19850060179467063,2.6117466281009265,2000
